datetime,Won/kwh,temperature,natural gas Price,coal Price,WTI Price,Elc Demand
2021-10-12 19:00,111.3,19.3,5.505,242.35,80.64,68.45
2021-10-12 20:00,108.52,18.5,5.505,242.35,80.64,68.13
2021-10-12 21:00,106.41,18,5.505,242.35,80.64,66.44
2021-10-12 22:00,107.2,17.6,5.505,242.35,80.64,63.97
2021-10-12 23:00,105.94,17.2,5.505,242.35,80.64,61.21
2021-10-13 0:00,103.2,16.9,5.59,243.35,80.44,58.26
2021-10-13 1:00,102.13,16.7,5.59,243.35,80.44,56.59
2021-10-13 2:00,100.86,16.2,5.59,243.35,80.44,53.43
2021-10-13 3:00,102.03,15.9,5.59,243.35,80.44,51.66
2021-10-13 4:00,103.77,15.5,5.59,243.35,80.44,50.68
2021-10-13 5:00,106.84,15.1,5.59,243.35,80.44,50.19
2021-10-13 6:00,106.93,15,5.59,243.35,80.44,50.59
2021-10-13 7:00,111.28,15.1,5.59,243.35,80.44,51.97
2021-10-13 8:00,111.28,14.9,5.59,243.35,80.44,54.25
2021-10-13 9:00,111.28,15.5,5.59,243.35,80.44,57.62
2021-10-13 10:00,111.2,18,5.59,243.35,80.44,62.09
2021-10-13 11:00,110.4,19.6,5.59,243.35,80.44,63.47
2021-10-13 12:00,112.46,21.5,5.59,243.35,80.44,63.46
2021-10-13 13:00,114.28,22.1,5.59,243.35,80.44,63.34
2021-10-13 14:00,114.28,23.3,5.59,243.35,80.44,62.05
2021-10-13 15:00,114.37,24,5.59,243.35,80.44,65.13
2021-10-13 16:00,114.75,24.2,5.59,243.35,80.44,66.92
2021-10-13 17:00,114.93,25,5.59,243.35,80.44,67.3
2021-10-13 18:00,112.47,24,5.59,243.35,80.44,68.08
2021-10-13 19:00,111.28,22.4,5.59,243.35,80.44,66.96
2021-10-13 20:00,108.11,21.4,5.59,243.35,80.44,66.24
2021-10-13 21:00,108.17,20.7,5.59,243.35,80.44,65.05
2021-10-13 22:00,106.93,20.5,5.59,243.35,80.44,63.08
2021-10-13 23:00,106.21,20.3,5.59,243.35,80.44,60.61
2021-10-14 0:00,103.94,19.8,5.687,245,81.31,58.66
2021-10-14 1:00,103.1,19.3,5.687,245,81.31,57.49
2021-10-14 2:00,103.09,18.3,5.687,245,81.31,54.23
2021-10-14 3:00,103.11,18.1,5.687,245,81.31,52.76
2021-10-14 4:00,103.67,18,5.687,245,81.31,51.78
2021-10-14 5:00,107.2,18,5.687,245,81.31,51.39
2021-10-14 6:00,107.87,17.9,5.687,245,81.31,51.59
2021-10-14 7:00,111.27,17.7,5.687,245,81.31,52.67
2021-10-14 8:00,112.5,17.4,5.687,245,81.31,54.95
2021-10-14 9:00,112.59,17.8,5.687,245,81.31,58.51
2021-10-14 10:00,112.49,18.5,5.687,245,81.31,62.97
2021-10-14 11:00,112.21,20,5.687,245,81.31,64.45
2021-10-14 12:00,113.53,21,5.687,245,81.31,64.83
2021-10-14 13:00,114.25,21.7,5.687,245,81.31,64.73
2021-10-14 14:00,114.25,22.5,5.687,245,81.31,63.33
2021-10-14 15:00,114.44,23.4,5.687,245,81.31,65.71
2021-10-14 16:00,114.44,23.8,5.687,245,81.31,66.51
2021-10-14 17:00,114.78,23.6,5.687,245,81.31,66.8
2021-10-14 18:00,112.91,22.5,5.687,245,81.31,67.18
2021-10-14 19:00,112.91,20.6,5.687,245,81.31,66.36
2021-10-14 20:00,112.97,19.8,5.687,245,81.31,66.14
2021-10-14 21:00,108.11,19.1,5.687,245,81.31,64.86
2021-10-14 22:00,107.05,18.9,5.687,245,81.31,62.88
2021-10-14 23:00,105.61,18.6,5.687,245,81.31,60.72
2021-10-15 0:00,105.61,18.7,5.41,240,82.28,57.96
2021-10-15 1:00,105.22,18.5,5.41,240,82.28,56.99
2021-10-15 2:00,105.22,18.5,5.41,240,82.28,54.22
2021-10-15 3:00,105.22,18.3,5.41,240,82.28,52.56
2021-10-15 4:00,105.22,18.1,5.41,240,82.28,51.58
2021-10-15 5:00,107.03,17.6,5.41,240,82.28,51.19
2021-10-15 6:00,107.88,17.3,5.41,240,82.28,51.39
2021-10-15 7:00,112.3,17.1,5.41,240,82.28,52.58
2021-10-15 8:00,112.43,17,5.41,240,82.28,55.05
2021-10-15 9:00,112.43,17.2,5.41,240,82.28,58.51
2021-10-15 10:00,112.43,17.7,5.41,240,82.28,62.36
2021-10-15 11:00,111.23,18.3,5.41,240,82.28,63.44
2021-10-15 12:00,113.21,18.8,5.41,240,82.28,63.34
2021-10-15 13:00,114.14,19.6,5.41,240,82.28,63.14
2021-10-15 14:00,114.45,20.9,5.41,240,82.28,61.53
2021-10-15 15:00,114.96,21.4,5.41,240,82.28,64.52
2021-10-15 16:00,114.96,21.2,5.41,240,82.28,65.92
2021-10-15 17:00,114.96,20.9,5.41,240,82.28,66.61
2021-10-15 18:00,114.23,20.6,5.41,240,82.28,67.29
2021-10-15 19:00,113.2,20.2,5.41,240,82.28,66.77
2021-10-15 20:00,111.34,20,5.41,240,82.28,66.75
2021-10-15 21:00,109.48,19.9,5.41,240,82.28,65.45
2021-10-15 22:00,107.7,19.8,5.41,240,82.28,63.48
2021-10-15 23:00,106.33,19.3,5.41,240,82.28,61.22
2021-10-16 0:00,105.51,18.8,5.41,240,82.28,58.46
2021-10-16 1:00,103.66,18.1,5.41,240,82.28,57.48
2021-10-16 2:00,103.73,17.5,5.41,240,82.28,53.64
2021-10-16 3:00,103.86,17,5.41,240,82.28,52.07
2021-10-16 4:00,103.92,16.4,5.41,240,82.28,51.09
2021-10-16 5:00,103.99,15.7,5.41,240,82.28,50.5
2021-10-16 6:00,104.31,15.3,5.41,240,82.28,50.4
2021-10-16 7:00,104.79,14.6,5.41,240,82.28,50.88
2021-10-16 8:00,104.79,13.4,5.41,240,82.28,51.66
2021-10-16 9:00,106.67,13.1,5.41,240,82.28,52.42
2021-10-16 10:00,106.67,13.8,5.41,240,82.28,53.59
2021-10-16 11:00,106.67,12.8,5.41,240,82.28,53.87
2021-10-16 12:00,107.19,12.8,5.41,240,82.28,54.87
2021-10-16 13:00,107.5,12.6,5.41,240,82.28,54.98
2021-10-16 14:00,107.63,11.6,5.41,240,82.28,54.47
2021-10-16 15:00,108.23,11,5.41,240,82.28,56.26
2021-10-16 16:00,107.84,10.2,5.41,240,82.28,57.07
2021-10-16 17:00,108.33,9.3,5.41,240,82.28,57.26
2021-10-16 18:00,108.34,8.7,5.41,240,82.28,57.53
2021-10-16 19:00,108.37,7.9,5.41,240,82.28,57.51
2021-10-16 20:00,107.42,7,5.41,240,82.28,58.69
2021-10-16 21:00,106.7,6.3,5.41,240,82.28,58.9
2021-10-16 22:00,106.59,5.5,5.41,240,82.28,57.82
2021-10-16 23:00,105.03,5,5.41,240,82.28,56.25
2021-10-17 0:00,102.27,4.4,5.41,240,82.28,54.38
2021-10-17 1:00,102.27,4.2,5.41,240,82.28,53.61
2021-10-17 2:00,101.45,3.6,5.41,240,82.28,50.15
2021-10-17 3:00,101.54,3.2,5.41,240,82.28,48.38
2021-10-17 4:00,102.35,2.5,5.41,240,82.28,47.2
2021-10-17 5:00,102.35,2.4,5.41,240,82.28,46.51
2021-10-17 6:00,102.35,2.1,5.41,240,82.28,46.51
2021-10-17 7:00,102.34,1.6,5.41,240,82.28,47.1
2021-10-17 8:00,100.25,1.3,5.41,240,82.28,47.49
2021-10-17 9:00,102.32,1.6,5.41,240,82.28,47.48
2021-10-17 10:00,102.3,2.9,5.41,240,82.28,47.38
2021-10-17 11:00,102.3,5,5.41,240,82.28,47.46
2021-10-17 12:00,102.88,6.1,5.41,240,82.28,48.46
2021-10-17 13:00,102.88,7.9,5.41,240,82.28,48.57
2021-10-17 14:00,105.35,9.1,5.41,240,82.28,48.76
2021-10-17 15:00,105.83,9.8,5.41,240,82.28,50.15
2021-10-17 16:00,107.67,10.6,5.41,240,82.28,51.44
2021-10-17 17:00,108.37,10.5,5.41,240,82.28,52.71
2021-10-17 18:00,108.39,10.3,5.41,240,82.28,54.19
2021-10-17 19:00,108.4,8.5,5.41,240,82.28,55.55
2021-10-17 20:00,108.42,7.6,5.41,240,82.28,57.42
2021-10-17 21:00,105.84,6.8,5.41,240,82.28,57.91
2021-10-17 22:00,106.07,5.8,5.41,240,82.28,56.83
2021-10-17 23:00,101.91,5.5,5.41,240,82.28,55.46
2021-10-18 0:00,93.83,5,4.989,239.35,82.44,53.29
2021-10-18 1:00,93.83,4.8,4.989,239.35,82.44,51.42
2021-10-18 2:00,90.11,4.2,4.989,239.35,82.44,48.83
2021-10-18 3:00,93.83,3.5,4.989,239.35,82.44,47.07
2021-10-18 4:00,94.82,3.2,4.989,239.35,82.44,46.49
2021-10-18 5:00,100.73,3.1,4.989,239.35,82.44,46.11
2021-10-18 6:00,106.87,2.9,4.989,239.35,82.44,46.51
2021-10-18 7:00,108.2,3.2,4.989,239.35,82.44,48.1
2021-10-18 8:00,109.62,3,4.989,239.35,82.44,51.28
2021-10-18 9:00,109.62,4.3,4.989,239.35,82.44,56.04
2021-10-18 10:00,109.38,6.8,4.989,239.35,82.44,61.81
2021-10-18 11:00,107.58,8,4.989,239.35,82.44,63.49
2021-10-18 12:00,111.56,11,4.989,239.35,82.44,63.2
2021-10-18 13:00,114.52,12.7,4.989,239.35,82.44,62.92
2021-10-18 14:00,114.52,15.5,4.989,239.35,82.44,61.8
2021-10-18 15:00,114.52,15.7,4.989,239.35,82.44,65.48
2021-10-18 16:00,114.52,15.2,4.989,239.35,82.44,67.66
2021-10-18 17:00,115.69,14.4,4.989,239.35,82.44,68.85
2021-10-18 18:00,115.69,14.3,4.989,239.35,82.44,69.73
2021-10-18 19:00,113.18,14,4.989,239.35,82.44,69.1
2021-10-18 20:00,113.18,13.8,4.989,239.35,82.44,68.57
2021-10-18 21:00,107.38,12.3,4.989,239.35,82.44,67.48
2021-10-18 22:00,107.02,11.5,4.989,239.35,82.44,64.6
2021-10-18 23:00,105.63,10.7,4.989,239.35,82.44,62.04
2021-10-19 0:00,102.09,10.4,5.088,229.9,82.96,59.08
2021-10-19 1:00,101.96,10.4,5.088,229.9,82.96,57.81
2021-10-19 2:00,101.9,10.4,5.088,229.9,82.96,54.17
2021-10-19 3:00,101.91,10.5,5.088,229.9,82.96,52.19
2021-10-19 4:00,106.33,10.6,5.088,229.9,82.96,51.91
2021-10-19 5:00,115.61,10.4,5.088,229.9,82.96,51.11
2021-10-19 6:00,112.68,10.5,5.088,229.9,82.96,51.71
2021-10-19 7:00,115.69,10.5,5.088,229.9,82.96,53.81
2021-10-19 8:00,115.69,10.3,5.088,229.9,82.96,56.59
2021-10-19 9:00,112.61,10.7,5.088,229.9,82.96,60.78
2021-10-19 10:00,108.46,11.4,5.088,229.9,82.96,65.67
2021-10-19 11:00,107.32,11.7,5.088,229.9,82.96,66.09
2021-10-19 12:00,108.4,12.1,5.088,229.9,82.96,64.2
2021-10-19 13:00,112.89,13.4,5.088,229.9,82.96,62.22
2021-10-19 14:00,112.89,14.5,5.088,229.9,82.96,58.93
2021-10-19 15:00,112.9,14.4,5.088,229.9,82.96,62.01
2021-10-19 16:00,112.9,14.1,5.088,229.9,82.96,63.6
2021-10-19 17:00,112,14,5.088,229.9,82.96,64.58
2021-10-19 18:00,112,12.8,5.088,229.9,82.96,66.05
2021-10-19 19:00,108.03,11.3,5.088,229.9,82.96,65.51
2021-10-19 20:00,107.16,10.4,5.088,229.9,82.96,65.09
2021-10-19 21:00,105.57,9.5,5.088,229.9,82.96,63.88
2021-10-19 22:00,106.93,8.9,5.088,229.9,82.96,61.48
2021-10-19 23:00,105.28,8.6,5.088,229.9,82.96,59.92
2021-10-20 0:00,102.55,7.7,5.17,231.5,83.87,57.64
2021-10-20 1:00,102,7.1,5.17,231.5,83.87,57.96
2021-10-20 2:00,101.86,6.6,5.17,231.5,83.87,53.95
2021-10-20 3:00,101.9,6.2,5.17,231.5,83.87,52.28
2021-10-20 4:00,103.02,5.8,5.17,231.5,83.87,51.5
2021-10-20 5:00,107.07,5.4,5.17,231.5,83.87,51.01
2021-10-20 6:00,106.92,5.1,5.17,231.5,83.87,51.11
2021-10-20 7:00,109.69,4.8,5.17,231.5,83.87,52.4
2021-10-20 8:00,109.64,4.8,5.17,231.5,83.87,54.87
2021-10-20 9:00,114.18,5.2,5.17,231.5,83.87,57.86
2021-10-20 10:00,109.52,8,5.17,231.5,83.87,61.46
2021-10-20 11:00,107.17,10.1,5.17,231.5,83.87,62.48
2021-10-20 12:00,110.12,12.1,5.17,231.5,83.87,62.8
2021-10-20 13:00,112.93,13.6,5.17,231.5,83.87,62.23
2021-10-20 14:00,113.56,15,5.17,231.5,83.87,60.15
2021-10-20 15:00,113.67,15.2,5.17,231.5,83.87,62.92
2021-10-20 16:00,113.78,15.5,5.17,231.5,83.87,64.89
2021-10-20 17:00,113.99,15,5.17,231.5,83.87,65.55
2021-10-20 18:00,113.89,14,5.17,231.5,83.87,66.3
2021-10-20 19:00,109.85,12.3,5.17,231.5,83.87,65.65
2021-10-20 20:00,107.92,10.9,5.17,231.5,83.87,65.42
2021-10-20 21:00,107.1,10.1,5.17,231.5,83.87,64.01
2021-10-20 22:00,107,9.2,5.17,231.5,83.87,62.22
2021-10-20 23:00,105.58,8.4,5.17,231.5,83.87,60.04
2021-10-21 0:00,102.83,7.8,5.115,228.5,82.5,57.77
2021-10-21 1:00,102.84,7,5.115,228.5,82.5,56.9
2021-10-21 2:00,102.54,6.7,5.115,228.5,82.5,55.14
2021-10-21 3:00,102.84,6.4,5.115,228.5,82.5,53.37
2021-10-21 4:00,106.69,6,5.115,228.5,82.5,52.39
2021-10-21 5:00,107.38,5.7,5.115,228.5,82.5,51.9
2021-10-21 6:00,110.37,5.6,5.115,228.5,82.5,52.2
2021-10-21 7:00,111.2,5.4,5.115,228.5,82.5,53.68
2021-10-21 8:00,111.15,5,5.115,228.5,82.5,56.16
2021-10-21 9:00,110.44,5.3,5.115,228.5,82.5,59.53
2021-10-21 10:00,113.15,8,5.115,228.5,82.5,63.42
2021-10-21 11:00,107.17,9.6,5.115,228.5,82.5,63.42
2021-10-21 12:00,111.26,11.2,5.115,228.5,82.5,62.47
2021-10-21 13:00,111.26,13.3,5.115,228.5,82.5,61.6
2021-10-21 14:00,113.73,14.8,5.115,228.5,82.5,59.41
2021-10-21 15:00,113.73,15.8,5.115,228.5,82.5,62.28
2021-10-21 16:00,113.73,15.7,5.115,228.5,82.5,63.95
2021-10-21 17:00,113.74,15.6,5.115,228.5,82.5,64.8
2021-10-21 18:00,113.28,13.9,5.115,228.5,82.5,66.36
2021-10-21 19:00,113.53,12.3,5.115,228.5,82.5,66.82
2021-10-21 20:00,109.24,11.4,5.115,228.5,82.5,67.19
2021-10-21 21:00,108.44,10.6,5.115,228.5,82.5,65.8
2021-10-21 22:00,108.44,9.7,5.115,228.5,82.5,63.91
2021-10-21 23:00,105.3,9.2,5.115,228.5,82.5,61.64
2021-10-22 0:00,102.63,8.5,5.28,230,83.76,59.57
2021-10-22 1:00,102.06,8,5.28,230,83.76,58.69
2021-10-22 2:00,101.85,7.3,5.28,230,83.76,54.74
2021-10-22 3:00,102.01,6.8,5.28,230,83.76,52.98
2021-10-22 4:00,103.22,6.6,5.28,230,83.76,52
2021-10-22 5:00,107.52,6.3,5.28,230,83.76,51.5
2021-10-22 6:00,111.35,6,5.28,230,83.76,51.9
2021-10-22 7:00,114.4,5.5,5.28,230,83.76,53.39
2021-10-22 8:00,114.4,5.2,5.28,230,83.76,56.16
2021-10-22 9:00,114.4,5.7,5.28,230,83.76,59.53
2021-10-22 10:00,108.74,7.9,5.28,230,83.76,62.71
2021-10-22 11:00,103.51,10.7,5.28,230,83.76,62.1
2021-10-22 12:00,108.61,12.9,5.28,230,83.76,60.72
2021-10-22 13:00,108.61,14.7,5.28,230,83.76,59.35
2021-10-22 14:00,111.76,15.9,5.28,230,83.76,56.76
2021-10-22 15:00,113.39,16.5,5.28,230,83.76,59.52
2021-10-22 16:00,113.76,16.6,5.28,230,83.76,61.29
2021-10-22 17:00,113.89,17.2,5.28,230,83.76,62.87
2021-10-22 18:00,114.02,16.2,5.28,230,83.76,64.94
2021-10-22 19:00,109.6,14.3,5.28,230,83.76,65.71
2021-10-22 20:00,108.11,13.3,5.28,230,83.76,66.09
2021-10-22 21:00,108.04,12.9,5.28,230,83.76,64.9
2021-10-22 22:00,108.29,11.9,5.28,230,83.76,63.01
2021-10-22 23:00,102.23,10.6,5.28,230,83.76,60.94
2021-10-23 0:00,102.42,9.7,5.28,230,83.76,59.07
2021-10-23 1:00,101.28,9.2,5.28,230,83.76,58.49
2021-10-23 2:00,100.62,8.6,5.28,230,83.76,54.31
2021-10-23 3:00,100.78,8.2,5.28,230,83.76,52.55
2021-10-23 4:00,103.28,7.6,5.28,230,83.76,51.18
2021-10-23 5:00,105.5,7.1,5.28,230,83.76,50.59
2021-10-23 6:00,102.71,6.9,5.28,230,83.76,50.69
2021-10-23 7:00,102.48,6.2,5.28,230,83.76,51.49
2021-10-23 8:00,94.53,5.9,5.28,230,83.76,52.19
2021-10-23 9:00,94.46,6.4,5.28,230,83.76,51.32
2021-10-23 10:00,91.39,9.2,5.28,230,83.76,50.64
2021-10-23 11:00,70.23,11.9,5.28,230,83.76,47.95
2021-10-23 12:00,90.94,14,5.28,230,83.76,48.06
2021-10-23 13:00,95.09,16.3,5.28,230,83.76,47.39
2021-10-23 14:00,97.75,17.5,5.28,230,83.76,45.4
2021-10-23 15:00,102.76,18,5.28,230,83.76,46.49
2021-10-23 16:00,104.89,18.3,5.28,230,83.76,48.27
2021-10-23 17:00,104.85,17.5,5.28,230,83.76,49.74
2021-10-23 18:00,105.19,16,5.28,230,83.76,52.39
2021-10-23 19:00,105.5,14,5.28,230,83.76,54.32
2021-10-23 20:00,104.55,12.9,5.28,230,83.76,55.57
2021-10-23 21:00,104.36,11.5,5.28,230,83.76,56.03
2021-10-23 22:00,104.36,10.7,5.28,230,83.76,56.01
2021-10-23 23:00,103.31,9.9,5.28,230,83.76,54.72
2021-10-24 0:00,99.85,9.5,5.28,230,83.76,53.85
2021-10-24 1:00,96.96,9.1,5.28,230,83.76,53.68
2021-10-24 2:00,96.96,8.4,5.28,230,83.76,50.52
2021-10-24 3:00,96.96,7.8,5.28,230,83.76,49.35
2021-10-24 4:00,102.87,7.3,5.28,230,83.76,48.67
2021-10-24 5:00,96.96,6.9,5.28,230,83.76,48.28
2021-10-24 6:00,104.19,6.7,5.28,230,83.76,48.38
2021-10-24 7:00,94.83,6.6,5.28,230,83.76,48.87
2021-10-24 8:00,91.86,6.1,5.28,230,83.76,49.26
2021-10-24 9:00,91.86,6.5,5.28,230,83.76,48.95
2021-10-24 10:00,89.89,9.1,5.28,230,83.76,47.58
2021-10-24 11:00,89.89,11.7,5.28,230,83.76,46.71
2021-10-24 12:00,89.89,13.7,5.28,230,83.76,46.93
2021-10-24 13:00,91.86,15.8,5.28,230,83.76,46.45
2021-10-24 14:00,94.7,16.2,5.28,230,83.76,46.15
2021-10-24 15:00,100.87,16.7,5.28,230,83.76,46.74
2021-10-24 16:00,103.2,17.6,5.28,230,83.76,47.42
2021-10-24 17:00,103.23,17.5,5.28,230,83.76,48.78
2021-10-24 18:00,103.5,16.4,5.28,230,83.76,50.62
2021-10-24 19:00,104.9,14.2,5.28,230,83.76,52.46
2021-10-24 20:00,105.09,13,5.28,230,83.76,53.81
2021-10-24 21:00,103.21,11.8,5.28,230,83.76,53.91
2021-10-24 22:00,105.17,10.8,5.28,230,83.76,53.62
2021-10-24 23:00,100.83,10.3,5.28,230,83.76,53.04
2021-10-25 0:00,97.17,9.8,5.898,226,83.76,52.17
2021-10-25 1:00,96.98,9.4,5.898,226,83.76,51.39
2021-10-25 2:00,95.79,8.9,5.898,226,83.76,49.26
2021-10-25 3:00,97.17,8.4,5.898,226,83.76,47.39
2021-10-25 4:00,100.49,8,5.898,226,83.76,46.72
2021-10-25 5:00,106.27,7.6,5.898,226,83.76,46.23
2021-10-25 6:00,107.35,7,5.898,226,83.76,47.03
2021-10-25 7:00,108.72,6.7,5.898,226,83.76,48.81
2021-10-25 8:00,108.72,6.4,5.898,226,83.76,52.18
2021-10-25 9:00,108.72,6.7,5.898,226,83.76,56.25
2021-10-25 10:00,108.64,9.5,5.898,226,83.76,59.85
2021-10-25 11:00,102.77,12.2,5.898,226,83.76,59.97
2021-10-25 12:00,104.84,15.1,5.898,226,83.76,59.38
2021-10-25 13:00,106.05,16,5.898,226,83.76,58.02
2021-10-25 14:00,113.92,16.5,5.898,226,83.76,55.43
2021-10-25 15:00,113.92,17,5.898,226,83.76,58.6
2021-10-25 16:00,113.92,17.2,5.898,226,83.76,60.66
2021-10-25 17:00,114.46,17.3,5.898,226,83.76,63.01
2021-10-25 18:00,112.2,16.3,5.898,226,83.76,65.76
2021-10-25 19:00,110.66,14.3,5.898,226,83.76,66.42
2021-10-25 20:00,108.29,12.9,5.898,226,83.76,66.68
2021-10-25 21:00,107.26,11.8,5.898,226,83.76,65.39
2021-10-25 22:00,108.21,11.4,5.898,226,83.76,63.21
2021-10-25 23:00,102.79,11.1,5.898,226,83.76,61.14
2021-10-26 0:00,102.02,11,5.882,223.35,84.65,59.07
2021-10-26 1:00,101.5,10.4,5.882,223.35,84.65,58.2
2021-10-26 2:00,99.66,9.9,5.882,223.35,84.65,55.15
2021-10-26 3:00,101.59,9.2,5.882,223.35,84.65,53.18
2021-10-26 4:00,102.86,8.8,5.882,223.35,84.65,52.21
2021-10-26 5:00,107.84,8.5,5.882,223.35,84.65,51.82
2021-10-26 6:00,108.43,8.1,5.882,223.35,84.65,52.31
2021-10-26 7:00,108.43,7.9,5.882,223.35,84.65,53.89
2021-10-26 8:00,108.37,7.7,5.882,223.35,84.65,56.56
2021-10-26 9:00,108.43,7.9,5.882,223.35,84.65,59.93
2021-10-26 10:00,112.5,9.9,5.882,223.35,84.65,62.63
2021-10-26 11:00,102.88,12.3,5.882,223.35,84.65,61.45
2021-10-26 12:00,104.84,14.7,5.882,223.35,84.65,59.86
2021-10-26 13:00,105.48,17.1,5.882,223.35,84.65,57.91
2021-10-26 14:00,109.97,17.6,5.882,223.35,84.65,55.34
2021-10-26 15:00,110.67,18,5.882,223.35,84.65,58.13
2021-10-26 16:00,110.68,18.7,5.882,223.35,84.65,59.48
2021-10-26 17:00,110.68,18,5.882,223.35,84.65,61.34
2021-10-26 18:00,110.68,17,5.882,223.35,84.65,64.09
2021-10-26 19:00,108.94,15.6,5.882,223.35,84.65,65.13
2021-10-26 20:00,107.51,14.9,5.882,223.35,84.65,65.49
2021-10-26 21:00,106.91,14.3,5.882,223.35,84.65,64
2021-10-26 22:00,108.12,13.6,5.882,223.35,84.65,62.42
2021-10-26 23:00,102.9,13,5.882,223.35,84.65,60.54
2021-10-27 0:00,102.28,12.5,6.202,223.35,82.66,59.07
2021-10-27 1:00,102.09,12.4,6.202,223.35,82.66,58.39
2021-10-27 2:00,99.97,12.2,6.202,223.35,82.66,55.15
2021-10-27 3:00,102.08,12,6.202,223.35,82.66,53.19
2021-10-27 4:00,111.32,11.9,6.202,223.35,82.66,52.21
2021-10-27 5:00,110.85,11.9,6.202,223.35,82.66,51.82
2021-10-27 6:00,111.71,11.8,6.202,223.35,82.66,52.31
2021-10-27 7:00,109.68,12.4,6.202,223.35,82.66,53.89
2021-10-27 8:00,109.82,12.6,6.202,223.35,82.66,56.66
2021-10-27 9:00,109.79,12.2,6.202,223.35,82.66,59.93
2021-10-27 10:00,102.97,12.4,6.202,223.35,82.66,62.74
2021-10-27 11:00,104.84,13.4,6.202,223.35,82.66,61.47
2021-10-27 12:00,105.75,14.6,6.202,223.35,82.66,59.89
2021-10-27 13:00,113.53,15.5,6.202,223.35,82.66,57.93
2021-10-27 14:00,113.57,16.3,6.202,223.35,82.66,55.36
2021-10-27 15:00,113.66,17.3,6.202,223.35,82.66,58.24
2021-10-27 16:00,113.66,17.8,6.202,223.35,82.66,59.5
2021-10-27 17:00,112.14,18,6.202,223.35,82.66,61.46
2021-10-27 18:00,108.94,16.6,6.202,223.35,82.66,64.1
2021-10-27 19:00,108.42,14.8,6.202,223.35,82.66,65.23
2021-10-27 20:00,106.49,13.8,6.202,223.35,82.66,65.6
2021-10-27 21:00,107.71,13.2,6.202,223.35,82.66,64.1
2021-10-27 22:00,102.81,12.6,6.202,223.35,82.66,62.42
2021-10-27 23:00,102.17,11.3,6.202,223.35,82.66,60.64
2021-10-28 1:00,99.33,10.3,6.202,223.35,82.66,59.07
2021-10-28 2:00,102.07,9.9,6.202,223.35,82.66,58.39
2021-10-28 3:00,106.91,9.7,6.202,223.35,82.66,54.93
2021-10-28 4:00,107.57,8.9,6.202,223.35,82.66,53.06
2021-10-28 5:00,109.67,8.2,6.202,223.35,82.66,51.98
2021-10-28 6:00,113.91,7.8,6.202,223.35,82.66,51.49
2021-10-28 7:00,109.67,7.5,6.202,223.35,82.66,52.08
2021-10-28 8:00,111.96,7.4,6.202,223.35,82.66,53.67
2021-10-28 9:00,107.99,7.2,6.202,223.35,82.66,56.44
2021-10-28 10:00,102.83,7.5,6.202,223.35,82.66,59.71
2021-10-28 11:00,105.05,10.2,6.202,223.35,82.66,62.62
2021-10-28 12:00,105.85,13.1,6.202,223.35,82.66,61.35
2021-10-28 13:00,112.94,15,6.202,223.35,82.66,59.87
2021-10-28 14:00,113.99,16.3,6.202,223.35,82.66,57.9
2021-10-28 15:00,114,17.8,6.202,223.35,82.66,55.13
2021-10-28 16:00,114.01,18.9,6.202,223.35,82.66,57.81
2021-10-28 17:00,114.02,19.1,6.202,223.35,82.66,59.38
2021-10-28 18:00,110.61,19.4,6.202,223.35,82.66,61.34
2021-10-28 19:00,108.45,18.3,6.202,223.35,82.66,64.18
2021-10-28 20:00,108.05,15.9,6.202,223.35,82.66,65.53
2021-10-28 21:00,107.15,14.6,6.202,223.35,82.66,65.9
2021-10-28 22:00,105.38,13.5,6.202,223.35,82.66,64.2
2021-10-28 23:00,102.73,12.5,6.202,223.35,82.66,62.42
2021-10-28 0:00,102.73,11.9,5.782,223.7,82.81,60.64
2021-10-29 1:00,102.73,12,5.782,223.7,82.81,59.06
2021-10-29 2:00,102.73,11.8,5.782,223.7,82.81,58.28
2021-10-29 3:00,109.24,11.8,5.782,223.7,82.81,54.83
2021-10-29 4:00,111.93,11.6,5.782,223.7,82.81,52.86
2021-10-29 5:00,111.5,11.1,5.782,223.7,82.81,51.88
2021-10-29 6:00,115.01,10.8,5.782,223.7,82.81,51.39
2021-10-29 7:00,109.55,10.6,5.782,223.7,82.81,51.99
2021-10-29 8:00,109.26,10.6,5.782,223.7,82.81,53.57
2021-10-29 9:00,111.89,10.7,5.782,223.7,82.81,56.44
2021-10-29 10:00,104.35,11.2,5.782,223.7,82.81,59.82
2021-10-29 11:00,106.14,13.2,5.782,223.7,82.81,63.03
2021-10-29 12:00,106.14,14.9,5.782,223.7,82.81,61.96
2021-10-29 13:00,109.77,16.5,5.782,223.7,82.81,60.19
2021-10-29 14:00,112.74,18.2,5.782,223.7,82.81,58.01
2021-10-29 15:00,112.74,18.9,5.782,223.7,82.81,54.94
2021-10-29 16:00,112.74,20,5.782,223.7,82.81,57.51
2021-10-29 17:00,112.6,20.5,5.782,223.7,82.81,59.16
2021-10-29 18:00,109.02,20.3,5.782,223.7,82.81,61.22
2021-10-29 19:00,108.46,18.6,5.782,223.7,82.81,64.27
2021-10-29 20:00,106.54,16.8,5.782,223.7,82.81,65.62
2021-10-29 21:00,107.12,15.5,5.782,223.7,82.81,65.79
2021-10-29 22:00,104.89,14.6,5.782,223.7,82.81,64.09
2021-10-29 23:00,104.89,13.9,5.782,223.7,82.81,62.31
2021-10-29 0:00,101.15,13.3,5.426,223.45,83.57,60.73
