datetime,level_0,GBP/mWh,temperature,natural gas Price,ed
2022-05-28 21:00,3547,135.89,24.1,8.727,679.5
2022-05-28 22:00,3548,140.52,23,8.727,692.9
2022-05-28 23:00,3549,142.59,22.2,8.727,674.4
2022-05-29 0:00,3550,142.91,21.5,8.815,651.4
2022-05-29 1:00,3551,134,21,8.815,633.2
2022-05-29 2:00,3552,106.61,20.2,8.815,590.8
2022-05-29 3:00,3553,139.93,19.5,8.815,560.6
2022-05-29 4:00,3554,140.05,19.5,8.815,539.6
2022-05-29 5:00,3555,142.78,19.6,8.815,530.1
2022-05-29 6:00,3556,140.5,19.3,8.815,530.8
2022-05-29 7:00,3557,140.88,19.4,8.815,536.9
2022-05-29 8:00,3558,135.32,19.7,8.815,531.4
2022-05-29 9:00,3559,100.22,20,8.815,500.1
2022-05-29 10:00,3560,137.03,20.9,8.815,487.7
2022-05-29 11:00,3561,138.14,22.1,8.815,478.4
2022-05-29 12:00,3562,138.11,23.7,8.815,468.4
2022-05-29 13:00,3563,137.93,26.2,8.815,449.7
2022-05-29 14:00,3564,138.64,27.1,8.815,440.2
2022-05-29 15:00,3565,136.5,28.1,8.815,448.8
2022-05-29 16:00,3566,107,28,8.815,461
2022-05-29 17:00,3567,137.85,29.1,8.815,487.1
2022-05-29 18:00,3568,136.82,29.1,8.815,529.5
2022-05-29 19:00,3569,125.17,27.6,8.815,586.2
2022-05-29 20:00,3570,129.37,25.4,8.815,628.8
2022-05-29 21:00,3571,129.21,23.6,8.815,660.3
2022-05-29 22:00,3572,119.93,22.5,8.815,675.8
2022-05-29 23:00,3573,115.14,21.7,8.815,665
2022-05-30 0:00,3574,123.37,21,8.686,644.1
2022-05-30 1:00,3575,128.64,20.7,8.686,622.2
2022-05-30 2:00,3576,130.81,20.3,8.686,582.1
2022-05-30 3:00,3577,128.42,20.1,8.686,552.5
2022-05-30 4:00,3578,128.69,20,8.686,535.8
2022-05-30 5:00,3579,119.85,19.8,8.686,528.3
2022-05-30 6:00,3580,105.5,19.9,8.686,530.4
2022-05-30 7:00,3581,131.01,20.1,8.686,531.4
2022-05-30 8:00,3582,132.56,20.5,8.686,514
2022-05-30 9:00,3583,136.43,21.6,8.686,488.3
2022-05-30 10:00,3584,130.86,21.9,8.686,468.8
2022-05-30 11:00,3585,130.66,23.1,8.686,456.6
2022-05-30 12:00,3586,112.41,23.4,8.686,451.1
2022-05-30 13:00,3587,106.02,24.6,8.686,438.2
2022-05-30 14:00,3588,132.49,24.1,8.686,438.8
2022-05-30 15:00,3589,132.94,24,8.686,442.2
2022-05-30 16:00,3590,132.23,23,8.686,454.3
2022-05-30 17:00,3591,136.75,22.3,8.686,484
2022-05-30 18:00,3592,132.09,21.2,8.686,529.2
2022-05-30 19:00,3593,127.36,20.1,8.686,586.4
2022-05-30 20:00,3594,109.42,19.9,8.686,631
2022-05-30 21:00,3595,136.54,19.9,8.686,661.7
2022-05-30 22:00,3596,139.68,19.3,8.686,676.8
2022-05-30 23:00,3597,139.55,18.5,8.686,660.6
2022-05-31 0:00,3598,111.71,17.5,8.145,633.2
2022-05-31 1:00,3599,138.1,17.2,8.145,610.2
2022-05-31 2:00,3600,134.61,16.7,8.145,569.7
2022-05-31 3:00,3601,135.83,16.2,8.145,542.7
2022-05-31 4:00,3602,121.56,15.4,8.145,526.1
2022-05-31 5:00,3603,131.47,14.9,8.145,519.1
2022-05-31 6:00,3604,136.29,14.4,8.145,518.5
2022-05-31 7:00,3605,130.49,14.3,8.145,526.2
2022-05-31 8:00,3606,136.62,15.6,8.145,528.7
2022-05-31 9:00,3607,130.9,18.4,8.145,529.9
2022-05-31 10:00,3608,137.73,20.7,8.145,540.3
2022-05-31 11:00,3609,140.49,20.9,8.145,538.8
2022-05-31 12:00,3610,140.26,23.2,8.145,531.1
2022-05-31 13:00,3611,132.25,25.3,8.145,518.5
2022-05-31 14:00,3612,105.61,26.4,8.145,508.7
2022-05-31 15:00,3613,138.33,26.9,8.145,529.4
2022-05-31 16:00,3614,138.04,26.8,8.145,544.3
2022-05-31 17:00,3615,138.11,26.1,8.145,570.9
2022-05-31 18:00,3616,138.08,24.8,8.145,610.5
2022-05-31 19:00,3617,138.05,24,8.145,654.1
2022-05-31 20:00,3618,132.56,22.8,8.145,676.7
2022-05-31 21:00,3619,99.78,21.6,8.145,700.7
2022-05-31 22:00,3620,133.75,20.6,8.145,701.9
2022-05-31 23:00,3621,137.98,19.7,8.145,675.3
2022-06-01 0:00,3622,137.93,19.1,8.696,640.9
2022-06-01 1:00,3623,137.55,18.6,8.696,611.1
2022-06-01 2:00,3624,136.19,18,8.696,571.5
2022-06-01 3:00,3625,126.95,17.7,8.696,543.2
2022-06-01 4:00,3626,105.88,16.7,8.696,527.9
2022-06-01 5:00,3627,137.79,18.4,8.696,518.1
2022-06-01 6:00,3628,147.14,17.2,8.696,519.2
2022-06-01 7:00,3629,123.74,16.3,8.696,525.2
2022-06-01 8:00,3630,128.53,17.4,8.696,533.6
2022-06-01 9:00,3631,125.11,20.6,8.696,537.5
2022-06-01 10:00,3632,119.78,23.2,8.696,545.8
2022-06-01 11:00,3633,114.98,24.8,8.696,551.6
2022-06-01 12:00,3634,121.57,26.3,8.696,545.5
2022-06-01 13:00,3635,127.04,27.5,8.696,544.4
2022-06-01 14:00,3636,129.04,28.3,8.696,528.5
2022-06-01 15:00,3637,128.42,28.4,8.696,542.3
2022-06-01 16:00,3638,128.59,28.3,8.696,562
2022-06-01 17:00,3639,119.74,27.6,8.696,594.2
2022-06-01 18:00,3640,105.93,27.1,8.696,651.6
2022-06-01 19:00,3641,130.94,26.3,8.696,687.9
2022-06-01 20:00,3642,132.06,24.3,8.696,690.1
2022-06-01 21:00,3643,132.18,22.2,8.696,711.8
2022-06-01 22:00,3644,129.44,20.7,8.696,708.7
2022-06-01 23:00,3645,129.51,19.6,8.696,680.3
2022-06-02 0:00,3646,108.49,18.9,8.485,642.4
2022-06-02 1:00,3647,106.48,18.1,8.485,611.4
2022-06-02 2:00,3648,129.48,17.6,8.485,567.7
2022-06-02 3:00,3649,132.34,17.2,8.485,536.4
2022-06-02 4:00,3650,132.22,17.2,8.485,518.9
2022-06-02 5:00,3651,136.48,17.2,8.485,508
2022-06-02 6:00,3652,130.78,17.6,8.485,506.8
2022-06-02 7:00,3653,127.22,17.8,8.485,515.8
2022-06-02 8:00,3654,110.78,18.4,8.485,541.9
2022-06-02 9:00,3655,136.08,19,8.485,577.7
2022-06-02 10:00,3656,132.59,21,8.485,613
2022-06-02 11:00,3657,138.31,22.5,8.485,634.1
2022-06-02 12:00,3658,112.88,24.2,8.485,639.4
2022-06-02 13:00,3659,139.86,25.4,8.485,627.4
2022-06-02 14:00,3660,136.17,25.9,8.485,634.6
2022-06-02 15:00,3661,139.13,26.3,8.485,631.5
2022-06-02 16:00,3662,137.08,26.7,8.485,622.3
2022-06-02 17:00,3663,136.05,26.4,8.485,632.2
2022-06-02 18:00,3664,137.4,25.6,8.485,677
2022-06-02 19:00,3665,134.05,24.9,8.485,685.7
2022-06-02 20:00,3666,147.8,23.3,8.485,687.6
2022-06-02 21:00,3667,135.89,21.6,8.485,706.7
2022-06-02 22:00,3668,140.52,20.4,8.485,700.6
2022-06-02 23:00,3669,144.85,19.7,8.485,673.2
2022-06-03 0:00,3670,144.26,19.2,8.523,638.3
2022-06-03 1:00,3671,135.06,18.9,8.523,608.1
2022-06-03 2:00,3672,111.14,19,8.523,565.3
2022-06-03 3:00,3673,144.15,19.2,8.523,535.9
2022-06-03 4:00,3674,140.48,19.1,8.523,519.9
2022-06-03 5:00,3675,140.51,19.1,8.523,507.7
2022-06-03 6:00,3676,140.48,19.2,8.523,505.4
2022-06-03 7:00,3677,140.87,19.1,8.523,510.8
2022-06-03 8:00,3678,136.75,19.6,8.523,543.3
2022-06-03 9:00,3679,101.2,21,8.523,583.4
2022-06-03 10:00,3680,138.44,23.1,8.523,623.3
2022-06-03 11:00,3681,140.55,24.9,8.523,651.9
2022-06-03 12:00,3682,140.81,26.7,8.523,659.7
2022-06-03 13:00,3683,139.13,28.3,8.523,609.2
2022-06-03 14:00,3684,139.1,29.8,8.523,626.3
2022-06-03 15:00,3685,136.38,31.2,8.523,661.6
2022-06-03 16:00,3686,110.62,32.3,8.523,675.8
2022-06-03 17:00,3687,139.37,30.9,8.523,710.7
2022-06-03 18:00,3688,138.57,29,8.523,705.6
2022-06-03 19:00,3689,129.37,27.9,8.523,721.1
2022-06-03 20:00,3690,130.5,25.9,8.523,727.8
2022-06-03 21:00,3691,129.18,24.3,8.523,739.8
2022-06-03 22:00,3692,127.84,23.9,8.523,722.8
2022-06-03 23:00,3693,115.14,23.2,8.523,691.5
2022-06-04 0:00,3694,121.42,22.7,8.523,651.3
2022-06-04 1:00,3695,129.4,22.3,8.523,620.3
2022-06-04 2:00,3696,131.88,21.6,8.523,576.1
2022-06-04 3:00,3697,129.3,21.5,8.523,543.7
2022-06-04 4:00,3698,130.2,21.4,8.523,522.3
2022-06-04 5:00,3699,122.23,21,8.523,513
2022-06-04 6:00,3700,107.88,20.9,8.523,512.3
2022-06-04 7:00,3701,132.56,20.4,8.523,522.7
2022-06-04 8:00,3702,136.54,21.2,8.523,543.1
2022-06-04 9:00,3703,136.43,23.2,8.523,568.9
2022-06-04 10:00,3704,132,24.6,8.523,598.5
2022-06-04 11:00,3705,132.64,26.1,8.523,594.8
2022-06-04 12:00,3706,115.21,27.8,8.523,585.1
2022-06-04 13:00,3707,110.4,28.2,8.523,565.3
2022-06-04 14:00,3708,132.2,28.4,8.523,521.7
2022-06-04 15:00,3709,137.59,28.7,8.523,519.6
2022-06-04 16:00,3710,136.83,29,8.523,527.7
2022-06-04 17:00,3711,137.98,29.1,8.523,567.4
2022-06-04 18:00,3712,132.73,29.2,8.523,601.4
2022-06-04 19:00,3713,127.54,29.4,8.523,643.1
2022-06-04 20:00,3714,114.69,28.4,8.523,666.4
2022-06-04 21:00,3715,136.63,27.3,8.523,687.9
2022-06-04 22:00,3716,138.58,26.7,8.523,691.4
2022-06-04 23:00,3717,139.55,26.1,8.523,672.2
2022-06-05 0:00,3718,125.5,25.6,8.523,640.8
2022-06-05 1:00,3719,140.93,24.8,8.523,616.4
2022-06-05 2:00,3720,136.17,24.5,8.523,575.7
2022-06-05 3:00,3721,140.52,23.8,8.523,540.9
2022-06-05 4:00,3722,135.76,23.5,8.523,520.8
2022-06-05 5:00,3723,136.05,23.3,8.523,510.6
2022-06-05 6:00,3724,138.48,23.1,8.523,508.3
2022-06-05 7:00,3725,134.05,22.8,8.523,516
2022-06-05 8:00,3726,140.17,22.8,8.523,529.4
2022-06-05 9:00,3727,135.89,22.9,8.523,530.2
2022-06-05 10:00,3728,140.82,23.6,8.523,524.1
2022-06-05 11:00,3729,145.44,24.7,8.523,542
2022-06-05 12:00,3730,145.79,26.4,8.523,542.7
2022-06-05 13:00,3731,136.74,26.2,8.523,529.8
2022-06-05 14:00,3732,113.83,24.8,8.523,514.9
2022-06-05 15:00,3733,144.15,23.3,8.523,522.6
2022-06-05 16:00,3734,140.59,22.8,8.523,536.3
2022-06-05 17:00,3735,141.72,22.7,8.523,541.8
2022-06-05 18:00,3736,141.27,22.6,8.523,579.2
2022-06-05 19:00,3737,141.91,22,8.523,632.6
2022-06-05 20:00,3738,138.25,21.6,8.523,669.7
2022-06-05 21:00,3739,104.47,20.9,8.523,694.7
2022-06-05 22:00,3740,140.66,20.5,8.523,697.3
2022-06-05 23:00,3741,140.92,20.2,8.523,673.3
2022-06-06 0:00,3742,140.81,20.2,9.322,645.4
2022-06-06 1:00,3743,140.86,20.2,9.322,610.5
2022-06-06 2:00,3744,139.55,20.2,9.322,570.2
2022-06-06 3:00,3745,136.5,19.9,9.322,537.5
2022-06-06 4:00,3746,112.73,19.3,9.322,518.7
2022-06-06 5:00,3747,140.29,18.8,9.322,508.1
2022-06-06 6:00,3748,138.51,18.5,9.322,508
2022-06-06 7:00,3749,129.21,18.2,9.322,514.1
2022-06-06 8:00,3750,131.37,17.9,9.322,513.1
2022-06-06 9:00,3751,130.4,17.3,9.322,502.2
2022-06-06 10:00,3752,127.84,17.2,9.322,489.3
2022-06-06 11:00,3753,115.14,17.5,9.322,486
2022-06-06 12:00,3754,121.31,19.3,9.322,473.6
2022-06-06 13:00,3755,130.64,20.7,9.322,461.9
2022-06-06 14:00,3756,133.44,22.9,9.322,464.3
2022-06-06 15:00,3757,130.75,23.2,9.322,470.6
2022-06-06 16:00,3758,131.99,24.3,9.322,482.3
2022-06-06 17:00,3759,125.2,24.2,9.322,511.6
2022-06-06 18:00,3760,109.18,24,9.322,560.4
2022-06-06 19:00,3761,137.56,22.4,9.322,605.8
2022-06-06 20:00,3762,139.14,21.3,9.322,649.1
2022-06-06 21:00,3763,137.46,19.6,9.322,677.3
2022-06-06 22:00,3764,133.57,18.4,9.322,689.3
2022-06-06 23:00,3765,133.11,17.5,9.322,671.5
2022-06-07 0:00,3766,115.64,16.9,9.293,640.1
2022-06-07 1:00,3767,115.75,16.7,9.293,608.3
2022-06-07 2:00,3768,132.2,16.6,9.293,564.8
2022-06-07 3:00,3769,139.95,16.4,9.293,536.8
2022-06-07 4:00,3770,137.8,16.3,9.293,517.7
2022-06-07 5:00,3771,137.98,16,9.293,507.9
2022-06-07 6:00,3772,136.49,15.6,9.293,507.2
2022-06-07 7:00,3773,127.6,15.1,9.293,514.8
2022-06-07 8:00,3774,114.85,15.7,9.293,525.4
2022-06-07 9:00,3775,138.59,18.2,9.293,538.8
2022-06-07 10:00,3776,138.24,19.9,9.293,552.5
2022-06-07 11:00,3777,140.54,21.9,9.293,562.6
2022-06-07 12:00,3778,134.32,23,9.293,551.2
2022-06-07 13:00,3779,141.91,24.6,9.293,542.8
2022-06-07 14:00,3780,139.28,25,9.293,532.1
2022-06-07 15:00,3781,141.47,24.8,9.293,554.7
2022-06-07 16:00,3782,137.96,24.7,9.293,572.5
2022-06-07 17:00,3783,138.87,24.1,9.293,605.4
2022-06-07 18:00,3784,141.34,24.5,9.293,641.2
2022-06-07 19:00,3785,136.4,23.5,9.293,679.9
2022-06-07 20:00,3786,140.91,23.3,9.293,704.7
2022-06-07 21:00,3787,136.78,22.3,9.293,721.9
2022-06-07 22:00,3788,141.92,21.6,9.293,719.8
2022-06-07 23:00,3789,149.21,20.8,9.293,692
2022-06-08 0:00,3790,145.79,19.5,8.699,651.9
2022-06-08 1:00,3791,137.38,19,8.699,616.6
2022-06-08 2:00,3792,134.27,18.8,8.699,567.9
2022-06-08 3:00,3793,144.64,18.5,8.699,539.1
2022-06-08 4:00,3794,144.38,18.1,8.699,518.8
2022-06-08 5:00,3795,145.31,17.2,8.699,511.7
2022-06-08 6:00,3796,144.23,16.5,8.699,513.6
2022-06-08 7:00,3797,142.48,16.2,8.699,519.6
2022-06-08 8:00,3798,140.67,16.9,8.699,538
2022-06-08 9:00,3799,112.94,19.2,8.699,559.1
2022-06-08 10:00,3800,141.46,21.2,8.699,578.2
2022-06-08 11:00,3801,141.85,22.8,8.699,593.7
2022-06-08 12:00,3802,142.08,23.4,8.699,590.7
2022-06-08 13:00,3803,140.91,23.6,8.699,580.4
2022-06-08 14:00,3804,141.2,23.5,8.699,574.3
2022-06-08 15:00,3805,136.79,24.4,8.699,619.5
2022-06-08 16:00,3806,116.56,25.5,8.699,665.1
2022-06-08 17:00,3807,142.01,25.1,8.699,677.8
2022-06-08 18:00,3808,140.3,24.6,8.699,722
2022-06-08 19:00,3809,129.37,24.9,8.699,735.2
2022-06-08 20:00,3810,132.54,23.4,8.699,750.1
2022-06-08 21:00,3811,132.28,21.6,8.699,765
2022-06-08 22:00,3812,127.84,20.7,8.699,759.3
2022-06-08 23:00,3813,119.31,20.1,8.699,725.6
2022-06-09 0:00,3814,125.7,20,8.963,681.2
2022-06-09 1:00,3815,132.42,19.7,8.963,642.1
2022-06-09 2:00,3816,133.44,19.3,8.963,591.4
2022-06-09 3:00,3817,132.46,19,8.963,556.6
2022-06-09 4:00,3818,131.99,18.8,8.963,539.2
2022-06-09 5:00,3819,126.47,18.8,8.963,524.6
2022-06-09 6:00,3820,115.88,18.6,8.963,523.5
2022-06-09 7:00,3821,137.71,18.6,8.963,531.6
2022-06-09 8:00,3822,139.14,19,8.963,555.6
2022-06-09 9:00,3823,138.17,19.8,8.963,592.2
2022-06-09 10:00,3824,133.57,20.1,8.963,643.9
2022-06-09 11:00,3825,137.18,20.5,8.963,681
2022-06-09 12:00,3826,125.27,21.6,8.963,696.8
2022-06-09 13:00,3827,116.02,22.3,8.963,712.1
2022-06-09 14:00,3828,137.74,22.3,8.963,691
2022-06-09 15:00,3829,140.49,21.5,8.963,712.9
2022-06-09 16:00,3830,138.12,23.6,8.963,699
2022-06-09 17:00,3831,137.79,23.7,8.963,699.5
2022-06-09 18:00,3832,136.77,23.9,8.963,728.9
2022-06-09 19:00,3833,131.49,24.4,8.963,761.6
2022-06-09 20:00,3834,116.52,23.6,8.963,781
2022-06-09 21:00,3835,139.95,22.2,8.963,792.2
2022-06-09 22:00,3836,139.68,20.8,8.963,782.2
2022-06-09 23:00,3837,140.54,19.8,8.963,743.9
2022-06-10 0:00,3838,136.01,19.3,8.85,694.7
2022-06-10 1:00,3839,145.93,18.8,8.85,656.4
2022-06-10 2:00,3840,143.03,18.5,8.85,604.2
2022-06-10 3:00,3841,145.25,18.1,8.85,568.1
2022-06-10 4:00,3842,138.06,17.9,8.85,546.3
2022-06-10 5:00,3843,142.29,17.7,8.85,533.5
2022-06-10 6:00,3844,142.05,17.4,8.85,533.2
2022-06-10 7:00,3845,136.65,17.3,8.85,542.9
2022-06-10 8:00,3846,142.39,18.3,8.85,551.6
2022-06-10 9:00,3847,142.23,20,8.85,592.7
2022-06-10 10:00,3848,145.6,22.2,8.85,667.7
2022-06-10 11:00,3849,149.21,24.3,8.85,703.6
2022-06-10 12:00,3850,145.79,25.3,8.85,720.9
2022-06-10 13:00,3851,138.59,26.3,8.85,715.4
2022-06-10 14:00,3852,136.23,26.1,8.85,713.1
2022-06-10 15:00,3853,147.06,22.8,8.85,737.9
2022-06-10 16:00,3854,147.08,22.2,8.85,746.1
2022-06-10 17:00,3855,149.34,22.4,8.85,744.8
2022-06-10 18:00,3856,150.63,21.9,8.85,761.5
2022-06-10 19:00,3857,145.09,22,8.85,773.1
2022-06-10 20:00,3858,142.18,21.8,8.85,771
2022-06-10 21:00,3859,122.67,20.9,8.85,773.2
2022-06-10 22:00,3860,146.02,20.4,8.85,759.6
2022-06-10 23:00,3861,146.02,19.8,8.85,722
2022-06-11 0:00,3862,146.44,19.3,8.85,675.1
2022-06-11 1:00,3863,142.97,19.1,8.85,644.3
2022-06-11 2:00,3864,143.09,18.9,8.85,597.6
2022-06-11 3:00,3865,139.64,18.6,8.85,564.2
2022-06-11 4:00,3866,137.66,18.4,8.85,543.1
2022-06-11 5:00,3867,146.35,18,8.85,529
2022-06-11 6:00,3868,142.55,17.9,8.85,527.1
2022-06-11 7:00,3869,130.59,17.8,8.85,535.5
2022-06-11 8:00,3870,134.17,18.6,8.85,566.3
2022-06-11 9:00,3871,135.53,20.7,8.85,621.7
2022-06-11 10:00,3872,128.87,23.6,8.85,691.7
2022-06-11 11:00,3873,125.57,25.8,8.85,741.3
2022-06-11 12:00,3874,126.93,27.3,8.85,750.5
2022-06-11 13:00,3875,132.42,29.1,8.85,739.4
2022-06-11 14:00,3876,133.44,30.9,8.85,727
2022-06-11 15:00,3877,133.51,31.4,8.85,715.9
2022-06-11 16:00,3878,134.21,30.6,8.85,716.1
2022-06-11 17:00,3879,127.58,31.8,8.85,719.2
2022-06-11 18:00,3880,122.55,32.2,8.85,727.6
2022-06-11 19:00,3881,138.36,30.1,8.85,725.5
2022-06-11 20:00,3882,139.15,29.2,8.85,733.2
2022-06-11 21:00,3883,138.29,26.9,8.85,748.6
2022-06-11 22:00,3884,133.57,25.3,8.85,745.3
2022-06-11 23:00,3885,138.44,24.2,8.85,715.8
2022-06-12 0:00,3886,126.69,23,8.85,672.9
2022-06-12 1:00,3887,126.21,22.2,8.85,642.3
2022-06-12 2:00,3888,137.74,21.4,8.85,596.4
2022-06-12 3:00,3889,140.49,20.7,8.85,560.4
2022-06-12 4:00,3890,139.8,20.1,8.85,537.8
2022-06-12 5:00,3891,137.99,19.7,8.85,524.6
2022-06-12 6:00,3892,140.78,19.2,8.85,523.2
2022-06-12 7:00,3893,131.57,19,8.85,527.4
2022-06-12 8:00,3894,128.76,20.2,8.85,540.5
2022-06-12 9:00,3895,143.13,22.1,8.85,554.2
2022-06-12 10:00,3896,139.82,24.1,8.85,581.4
2022-06-12 11:00,3897,142.9,25.9,8.85,603
2022-06-12 12:00,3898,138.92,27.6,8.85,588.4
2022-06-12 13:00,3899,145.93,28.5,8.85,554.1
2022-06-12 14:00,3900,142.48,29.9,8.85,585.7
2022-06-12 15:00,3901,145.57,30.9,8.85,575.6
2022-06-12 16:00,3902,139.95,30.8,8.85,570.5
2022-06-12 17:00,3903,142.81,30.5,8.85,598.3
2022-06-12 18:00,3904,144.63,29.2,8.85,630.6
2022-06-12 19:00,3905,140.79,27.7,8.85,682.1
2022-06-12 20:00,3906,145.58,25.9,8.85,715.5
2022-06-12 21:00,3907,143.01,24.9,8.85,733.9
2022-06-12 22:00,3908,145.6,24.1,8.85,734.6
2022-06-12 23:00,3909,149.21,23.5,8.85,705.1
2022-06-13 0:00,3910,145.8,22.8,8.609,664.1
2022-06-13 1:00,3911,140.7,22.1,8.609,633.1
2022-06-13 2:00,3912,138.78,21.8,8.609,585.3
2022-06-13 3:00,3913,147.06,21.9,8.609,550.5
2022-06-13 4:00,3914,147.08,21.3,8.609,528.3
2022-06-13 5:00,3915,149.63,20.3,8.609,514.3
2022-06-13 6:00,3916,150.72,19.7,8.609,511.3
2022-06-13 7:00,3917,145.09,19.6,8.609,518.7
2022-06-13 8:00,3918,145.91,20,8.609,523.7
2022-06-13 9:00,3919,135.56,21.5,8.609,527.2
2022-06-13 10:00,3920,146.87,23.5,8.609,530.6
2022-06-13 11:00,3921,146.49,25.5,8.609,524.3
2022-06-13 12:00,3922,146.44,27,8.609,514.2
2022-06-13 13:00,3923,143.06,28.7,8.609,513.5
2022-06-13 14:00,3924,146.48,28.4,8.609,506.5
2022-06-13 15:00,3925,143.34,28.7,8.609,486.6
2022-06-13 16:00,3926,142.17,27.2,8.609,512.3
2022-06-13 17:00,3927,146.35,24,8.609,541.1
2022-06-13 18:00,3928,142.56,25,8.609,567.5
2022-06-13 19:00,3929,133.75,25.2,8.609,617.3
2022-06-13 20:00,3930,134.17,24.4,8.609,660.3
2022-06-13 21:00,3931,135.53,23.4,8.609,684.5
2022-06-13 22:00,3932,128.87,22.7,8.609,695.7
2022-06-13 23:00,3933,126.66,22,8.609,673
2022-06-14 0:00,3934,130.41,21.5,7.189,639.6
2022-06-14 1:00,3935,132.42,20.8,7.189,612.1
2022-06-14 2:00,3936,133.56,20.2,7.189,567.1
2022-06-14 3:00,3937,133.51,19.5,7.189,534.4
2022-06-14 4:00,3938,134.23,19,7.189,514.9
2022-06-14 5:00,3939,133.26,18.8,7.189,502.6
2022-06-14 6:00,3940,128.38,18.6,7.189,499.2
2022-06-14 7:00,3941,138.36,18.8,7.189,510.3
2022-06-14 8:00,3942,139.15,19.7,7.189,530.7
2022-06-14 9:00,3943,138.29,20.7,7.189,547.8
2022-06-14 10:00,3944,133.69,22.4,7.189,581.4
2022-06-14 11:00,3945,138.44,24.2,7.189,601.9
2022-06-14 12:00,3946,128.9,25.8,7.189,606.2
2022-06-14 13:00,3947,134.18,27,7.189,592.6
2022-06-14 14:00,3948,137.74,26.8,7.189,557.9
2022-06-14 15:00,3949,140.49,25.9,7.189,603.3
2022-06-14 16:00,3950,139.93,25.1,7.189,634.9
2022-06-14 17:00,3951,137.99,24.2,7.189,652.3
2022-06-14 18:00,3952,140.98,23.4,7.189,656.8
2022-06-14 19:00,3953,132.36,22.5,7.189,696.2
2022-06-14 20:00,3954,138.75,21.5,7.189,708.9
2022-06-14 21:00,3955,143.13,20.6,7.189,726
2022-06-14 22:00,3956,139.82,19.8,7.189,727
2022-06-14 23:00,3957,142.92,19.3,7.189,695.8
2022-06-15 0:00,3958,141.5,18.8,7.42,649.1
2022-06-15 1:00,3959,146.62,17.7,7.42,616.7
2022-06-15 2:00,3960,145.61,17.1,7.42,572.1
2022-06-15 3:00,3961,145.57,16.5,7.42,539.4
2022-06-15 4:00,3962,143.3,15.9,7.42,520.4
2022-06-15 5:00,3963,143.15,15.4,7.42,509.6
2022-06-15 6:00,3964,145.84,15.2,7.42,507.4
2022-06-15 7:00,3965,141.97,15,7.42,515.7
2022-06-15 8:00,3966,145.59,15,7.42,538.7
2022-06-15 9:00,3967,142.9,15.3,7.42,589.7
2022-06-15 10:00,3968,145.6,15.5,7.42,662.4
2022-06-15 11:00,3969,149.21,15.9,7.42,708.4
2022-06-15 12:00,3970,145.8,16.3,7.42,736.4
2022-06-15 13:00,3971,142.26,16.7,7.42,734.3
2022-06-15 14:00,3972,141.61,17.4,7.42,737.7
2022-06-15 15:00,3973,148.12,17.9,7.42,750.9
2022-06-15 16:00,3974,147.26,18.3,7.42,746.2
2022-06-15 17:00,3975,149.63,19.1,7.42,743.2
2022-06-15 18:00,3976,150.75,19.3,7.42,752.5
2022-06-15 19:00,3977,145.09,19.7,7.42,746.1
2022-06-15 20:00,3978,146.18,19.9,7.42,746
2022-06-15 21:00,3979,141.89,20,7.42,753.6
2022-06-15 22:00,3980,146.89,20,7.42,745
2022-06-15 23:00,3981,146.85,19.8,7.42,710
2022-06-16 0:00,3982,146.44,19.3,7.464,662.1
2022-06-16 1:00,3983,143.14,19.2,7.464,633.6
2022-06-16 2:00,3984,146.48,19,7.464,588.4
2022-06-16 3:00,3985,143.64,18.6,7.464,555.2
2022-06-16 4:00,3986,142.42,18.2,7.464,533
2022-06-16 5:00,3987,147.14,17.9,7.464,521.3
2022-06-16 6:00,3988,142.56,17.9,7.464,520
2022-06-16 7:00,3989,133.93,17.7,7.464,527.6
2022-06-16 8:00,3990,134.18,17.8,7.464,551.5
2022-06-16 9:00,3991,135.53,18.1,7.464,587.5
2022-06-16 10:00,3992,132.21,18.3,7.464,626.4
2022-06-16 11:00,3993,129.5,19.8,7.464,649
2022-06-16 12:00,3994,131.32,21.3,7.464,664.2
2022-06-16 13:00,3995,132.43,21.2,7.464,655
2022-06-16 14:00,3996,133.64,21.8,7.464,622.2
2022-06-16 15:00,3997,133.52,22.1,7.464,639
2022-06-16 16:00,3998,134.39,23.1,7.464,658.7
2022-06-16 17:00,3999,133.26,23.9,7.464,672.6
2022-06-16 18:00,4000,130.26,24.5,7.464,687.3
2022-06-16 19:00,4001,138.9,24.6,7.464,690.8
2022-06-16 20:00,4002,138.51,23.8,7.464,706
2022-06-16 21:00,4003,138.55,22.1,7.464,715.6
2022-06-16 22:00,4004,133.81,20.8,7.464,712.3
2022-06-16 23:00,4005,138.44,19.9,7.464,684.6
2022-06-17 0:00,4006,129.91,19.4,6.944,642.6
2022-06-17 1:00,4007,134.51,18.7,6.944,613.6
2022-06-17 2:00,4008,137.75,18.1,6.944,570.9
2022-06-17 3:00,4009,140.76,17.9,6.944,541.5
2022-06-17 4:00,4010,139.93,17.3,6.944,523.2
2022-06-17 5:00,4011,137.99,17,6.944,510.2
2022-06-17 6:00,4012,140.78,16.7,6.944,509.8
2022-06-17 7:00,4013,133.01,16.7,6.944,516.6
2022-06-17 8:00,4014,138.74,17.9,6.944,544.1
2022-06-17 9:00,4015,143.16,19.5,6.944,578.3
2022-06-17 10:00,4016,139.82,20.3,6.944,620.5
2022-06-17 11:00,4017,142.92,21.9,6.944,660.1
