datetime,GBP/mWh,temperature,natural gas Price,coal price Price,ed,SMP/LNG
2022-03-20 22:00,209.84,3.9,4.863,336,732.3,43.15031873
2022-03-20 23:00,206.15,3.4,4.863,336,715.6,42.39152786
2022-03-20 0:00,206.58,2.8,4.863,336,703.4,42.47995065
2022-03-21 1:00,209.24,2.2,4.863,336,695.9,43.0269381
2022-03-21 2:00,202.91,1.2,4.863,336,669.3,41.72527247
2022-03-21 3:00,204.06,0.8,4.863,336,645.9,41.961752
2022-03-21 4:00,210.96,0.7,4.863,336,632.8,43.38062924
2022-03-21 5:00,205.36,0.3,4.863,336,629.9,42.2290767
2022-03-21 6:00,201.55,0.1,4.863,336,631.9,41.44560971
2022-03-21 7:00,202.51,-0.1,4.863,336,641.8,41.64301871
2022-03-21 8:00,205.1,-0.3,4.863,336,654.4,42.17561176
2022-03-21 9:00,207.67,0.3,4.863,336,648.6,42.70409212
2022-03-21 10:00,196.63,3.3,4.863,336,589.1,40.43388855
2022-03-21 11:00,210.14,5.3,4.863,336,535.2,43.21200905
2022-03-21 12:00,206.48,7.3,4.863,336,508.8,42.45938721
2022-03-21 13:00,205.54,8.7,4.863,336,486.6,42.26609089
2022-03-21 14:00,205.92,9.8,4.863,336,482,42.34423196
2022-03-21 15:00,206.44,10.7,4.863,336,481.3,42.45116183
2022-03-21 16:00,203.76,9.8,4.863,336,494.4,41.90006169
2022-03-21 17:00,194.97,8.8,4.863,336,526.6,40.09253547
2022-03-21 18:00,204.58,7.8,4.863,336,591.9,42.06868188
2022-03-21 19:00,207.4,7.1,4.863,336,690.9,42.64857084
2022-03-21 20:00,203.17,6.4,4.863,336,788.3,41.7787374
2022-03-21 21:00,203.01,6.2,4.863,336,840.6,41.7458359
2022-03-21 22:00,204.07,5.7,4.863,336,829.7,41.96380835
2022-03-21 23:00,200.4,5.4,4.863,336,808.4,41.20913017
2022-03-21 0:00,204.04,5.1,4.9,329.4,789.3,41.64081633
2022-03-22 1:00,199.95,4.6,4.9,329.4,778.1,40.80612245
2022-03-22 2:00,200.18,4.1,4.9,329.4,748.3,40.85306122
2022-03-22 3:00,194.67,3.7,4.9,329.4,723,39.72857143
2022-03-22 4:00,187.44,2.8,4.9,329.4,706.1,38.25306122
2022-03-22 5:00,201.84,2.2,4.9,329.4,699.8,41.19183673
2022-03-22 6:00,197.61,1.9,4.9,329.4,701.2,40.32857143
2022-03-22 7:00,187.94,1.4,4.9,329.4,719.3,38.35510204
2022-03-22 8:00,195.25,1.2,4.9,329.4,745.6,39.84693878
2022-03-22 9:00,196.16,2.2,4.9,329.4,743.3,40.03265306
2022-03-22 10:00,192.27,4.4,4.9,329.4,658.2,39.23877551
2022-03-22 11:00,185.08,6.4,4.9,329.4,606.6,37.77142857
2022-03-22 12:00,198.57,8.8,4.9,329.4,578.9,40.5244898
2022-03-22 13:00,197.12,10.2,4.9,329.4,544.1,40.22857143
2022-03-22 14:00,198.18,11.4,4.9,329.4,519.4,40.44489796
2022-03-22 15:00,194.98,12.6,4.9,329.4,528.6,39.79183673
2022-03-22 16:00,196.5,12.9,4.9,329.4,540.6,40.10204082
2022-03-22 17:00,195.39,13.2,4.9,329.4,557.8,39.8755102
2022-03-22 18:00,185.45,12.6,4.9,329.4,601.1,37.84693878
2022-03-22 19:00,198.53,11.8,4.9,329.4,674.5,40.51632653
2022-03-22 20:00,199.7,9.4,4.9,329.4,793.1,40.75510204
2022-03-22 21:00,256.88,8.1,4.9,329.4,863.1,52.4244898
2022-03-22 22:00,200.98,7.2,4.9,329.4,862.7,41.01632653
2022-03-22 23:00,198.36,6.4,4.9,329.4,844.7,40.48163265
2022-03-22 0:00,195.16,6.5,5.187,328.9,822.6,37.62483131
2022-03-23 1:00,185.19,6,5.187,328.9,805.2,35.70271833
2022-03-23 2:00,197.92,5.4,5.187,328.9,762.4,38.15693079
2022-03-23 3:00,199.03,5.3,5.187,328.9,729.9,38.37092732
2022-03-23 4:00,197.39,5.5,5.187,328.9,708.4,38.05475227
2022-03-23 5:00,199.93,5.4,5.187,328.9,703.4,38.54443802
2022-03-23 6:00,207.17,5,5.187,328.9,707,39.9402352
2022-03-23 7:00,207.49,5,5.187,328.9,724.3,40.0019279
2022-03-23 8:00,193.54,5,5.187,328.9,748.5,37.31251205
2022-03-23 9:00,207.86,5.2,5.187,328.9,715.2,40.07326007
2022-03-23 10:00,209.37,5.6,5.187,328.9,631.4,40.36437247
2022-03-23 11:00,207.22,6.5,5.187,328.9,597.9,39.94987469
2022-03-23 12:00,206.89,7.1,5.187,328.9,566.1,39.8862541
2022-03-23 13:00,210.22,7.1,5.187,328.9,530.4,40.52824369
2022-03-23 14:00,200.7,6.9,5.187,328.9,504.7,38.69288606
2022-03-23 15:00,203.85,7.3,5.187,328.9,515.4,39.30017351
2022-03-23 16:00,211.6,7.5,5.187,328.9,524,40.79429343
2022-03-23 17:00,206.07,7.8,5.187,328.9,547.6,39.72816657
2022-03-23 18:00,205.53,7.4,5.187,328.9,585.4,39.62406015
2022-03-23 19:00,206.88,6.7,5.187,328.9,646.6,39.8843262
2022-03-23 20:00,204.73,6.3,5.187,328.9,748.3,39.46982842
2022-03-23 21:00,206.07,6.3,5.187,328.9,829.1,39.72816657
2022-03-23 22:00,193.61,6.2,5.187,328.9,840.1,37.32600733
2022-03-23 23:00,212.31,6.1,5.187,328.9,826.1,40.93117409
2022-03-23 0:00,206.42,6.1,5.232,325.35,803.4,39.45336391
2022-03-24 1:00,205.35,6,5.232,325.35,787.1,39.24885321
2022-03-24 2:00,206.59,6,5.232,325.35,741.7,39.48585627
2022-03-24 3:00,206.6,5.5,5.232,325.35,708.6,39.48776758
2022-03-24 4:00,203.88,4.8,5.232,325.35,679.9,38.96788991
2022-03-24 5:00,186.25,4.4,5.232,325.35,669.3,35.59824159
2022-03-24 6:00,208.31,3.9,5.232,325.35,675.7,39.81460245
2022-03-24 7:00,207.62,4.4,5.232,325.35,686,39.68272171
2022-03-24 8:00,203.19,5,5.232,325.35,706.2,38.83600917
2022-03-24 9:00,202.51,5.5,5.232,325.35,683.4,38.70603976
2022-03-24 10:00,207.13,6.1,5.232,325.35,641.1,39.58906728
2022-03-24 11:00,200.05,6.6,5.232,325.35,597.5,38.23585627
2022-03-24 12:00,204,7.3,5.232,325.35,565.8,38.99082569
2022-03-24 13:00,202.22,7.8,5.232,325.35,563.6,38.65061162
2022-03-24 14:00,199.59,8.6,5.232,325.35,537.1,38.14793578
2022-03-24 15:00,187.22,10,5.232,325.35,560.2,35.78363914
2022-03-24 16:00,186.04,12.4,5.232,325.35,585.2,35.55810398
2022-03-24 17:00,201.79,12.2,5.232,325.35,580.9,38.56842508
2022-03-24 18:00,197.2,12.3,5.232,325.35,613.1,37.6911315
2022-03-24 19:00,187.91,12.1,5.232,325.35,645.3,35.91551988
2022-03-24 20:00,195.25,11.1,5.232,325.35,696.9,37.31842508
2022-03-24 21:00,194.35,10.1,5.232,325.35,759.5,37.14640673
2022-03-24 22:00,191.67,9.4,5.232,325.35,761.8,36.63417431
2022-03-24 23:00,182.45,9.1,5.232,325.35,748.9,34.8719419
2022-03-24 0:00,198.01,8.9,5.401,326.65,731.1,36.66172931
2022-03-25 1:00,196.39,8.6,5.401,326.65,726.4,36.36178485
2022-03-25 2:00,197.27,8.2,5.401,326.65,689.8,36.52471764
2022-03-25 3:00,194.97,7.6,5.401,326.65,668.4,36.09887058
2022-03-25 4:00,196.5,7.1,5.401,326.65,644.4,36.38215145
2022-03-25 5:00,195.39,6.7,5.401,326.65,641.8,36.17663396
2022-03-25 6:00,183.04,6.5,5.401,326.65,647.7,33.89002037
2022-03-25 7:00,207.76,6.3,5.401,326.65,666.2,38.46695056
2022-03-25 8:00,199.68,6.6,5.401,326.65,691.9,36.97093131
2022-03-25 9:00,207.94,7.8,5.401,326.65,656.2,38.50027773
2022-03-25 10:00,200.98,9.6,5.401,326.65,593.4,37.21162748
2022-03-25 11:00,198.21,11.8,5.401,326.65,562.9,36.69875949
2022-03-25 12:00,195.16,12.7,5.401,326.65,533.4,36.13404925
2022-03-25 13:00,184.97,13.9,5.401,326.65,505.3,34.2473616
2022-03-25 14:00,197.92,15.4,5.401,326.65,476.2,36.64506573
2022-03-25 15:00,198.47,16.3,5.401,326.65,486.5,36.74689872
2022-03-25 16:00,197.2,17,5.401,326.65,498.4,36.51175708
2022-03-25 17:00,199.64,17.2,5.401,326.65,523.4,36.96352527
2022-03-25 18:00,207.16,17.2,5.401,326.65,565.4,38.35586003
2022-03-25 19:00,207.4,17.1,5.401,326.65,626.1,38.40029624
2022-03-25 20:00,193.34,16.4,5.401,326.65,703.6,35.79707462
2022-03-25 21:00,206.6,15.4,5.401,326.65,789.4,38.25217552
2022-03-25 22:00,206.72,13,5.401,326.65,797.7,38.27439363
2022-03-25 23:00,206.97,11.7,5.401,326.65,783,38.32068136
2022-03-25 0:00,206.77,11.4,5.571,327.15,775.1,37.11541913
2022-03-26 1:00,205.76,11.6,5.571,327.15,764.3,36.93412314
2022-03-26 2:00,199.49,11.9,5.571,327.15,716.3,35.80865195
2022-03-26 3:00,124.06,12.1,5.571,327.15,689.5,22.26889248
2022-03-26 4:00,204.9,12.4,5.571,327.15,671.3,36.77975229
2022-03-26 5:00,206.05,12.5,5.571,327.15,663.6,36.98617842
2022-03-26 6:00,205.53,12.5,5.571,327.15,672,36.89283791
2022-03-26 7:00,206.81,12.7,5.571,327.15,695.3,37.12259917
2022-03-26 8:00,203.05,12.6,5.571,327.15,722.6,36.44767546
2022-03-26 9:00,198.55,10.6,5.571,327.15,676.2,35.63992102
2022-03-26 10:00,132.87,9.7,5.571,327.15,590.5,23.85029618
2022-03-26 11:00,205.96,9.5,5.571,327.15,560.9,36.97002334
2022-03-26 12:00,204.57,10.1,5.571,327.15,531.9,36.72051696
2022-03-26 13:00,204.92,10.7,5.571,327.15,501,36.78334231
2022-03-26 14:00,205.06,10.6,5.571,327.15,476,36.80847245
2022-03-26 15:00,206.58,11.4,5.571,327.15,487.9,37.08131395
2022-03-26 16:00,195.45,12.9,5.571,327.15,500.9,35.08346796
2022-03-26 17:00,125.22,13.7,5.571,327.15,521.9,22.47711362
2022-03-26 18:00,208.3,14.5,5.571,327.15,564.9,37.39005565
2022-03-26 19:00,207.62,14.4,5.571,327.15,617.8,37.26799497
2022-03-26 20:00,203.19,12.9,5.571,327.15,689.4,36.4728056
2022-03-26 21:00,202.13,12.1,5.571,327.15,764.4,36.28253455
2022-03-26 22:00,208.02,11.6,5.571,327.15,773.2,37.33979537
2022-03-26 23:00,198.55,10.5,5.571,327.15,764.6,35.63992102
2022-03-26 0:00,211.95,10.1,5.571,327.15,749.6,38.04523425
2022-03-27 1:00,197.36,9.6,5.571,327.15,737.9,35.42631484
2022-03-27 2:00,198.67,8.7,5.571,327.15,691.2,35.66146114
2022-03-27 3:00,185.13,7.9,5.571,327.15,634.5,33.23101777
2022-03-27 4:00,184,7.1,5.571,327.15,607.3,33.02818165
2022-03-27 5:00,197.58,6.4,5.571,327.15,609.8,35.46580506
2022-03-27 6:00,202.22,5.9,5.571,327.15,606.3,36.29868964
2022-03-27 7:00,187.89,5.8,5.571,327.15,622.8,33.7264405
2022-03-27 8:00,194.51,5.4,5.571,327.15,638,34.91473703
2022-03-27 9:00,194.34,6,5.571,327.15,608,34.88422186
2022-03-27 10:00,191.27,7.8,5.571,327.15,584,34.33315383
2022-03-27 11:00,182.13,9.5,5.571,327.15,586.7,32.69251481
2022-03-27 12:00,194.59,10.5,5.571,327.15,614,34.92909711
2022-03-27 13:00,193.91,11,5.571,327.15,616.2,34.80703644
2022-03-27 14:00,196.54,11.7,5.571,327.15,615.6,35.27912404
2022-03-27 15:00,202.46,12,5.571,327.15,652.2,36.34176988
2022-03-27 16:00,211.08,12.1,5.571,327.15,675.4,37.88906839
2022-03-27 17:00,195.39,11.7,5.571,327.15,679.6,35.0726979
2022-03-27 18:00,185.62,9.7,5.571,327.15,688.7,33.31897325
2022-03-27 19:00,203.35,9,5.571,327.15,718.4,36.50152576
2022-03-27 20:00,196.37,7.7,5.571,327.15,725.5,35.24860887
2022-03-27 21:00,200.3,7,5.571,327.15,724,35.95404775
2022-03-27 22:00,200.84,6.5,5.571,327.15,709.6,36.05097828
2022-03-27 23:00,197.91,5.7,5.571,327.15,688.4,35.52504039
2022-03-27 0:00,195.16,5.4,5.571,327.15,673.9,35.03141267
2022-03-28 1:00,184.41,5.1,5.571,327.15,666,33.10177706
2022-03-28 2:00,197.92,5,5.571,327.15,626.8,35.5268354
2022-03-28 3:00,198.09,4.4,5.571,327.15,595.3,35.55735057
2022-03-28 4:00,197.01,3.9,5.571,327.15,575,35.3634895
2022-03-28 5:00,199.06,3,5.571,327.15,565.7,35.73146652
2022-03-28 6:00,207.06,2.3,5.571,327.15,582.2,37.16747442
2022-03-28 7:00,207.49,1.7,5.571,327.15,608.2,37.24465985
2022-03-28 8:00,198.67,1.6,5.571,327.15,627.4,35.66146114
2022-03-28 9:00,215.93,3.4,5.571,327.15,598.5,38.75964818
2022-03-28 10:00,206.42,6.5,5.571,327.15,559.1,37.05259379
2022-03-28 11:00,207.18,9,5.571,327.15,548.2,37.18901454
2022-03-28 12:00,206.68,11.3,5.571,327.15,511.2,37.09926405
2022-03-28 13:00,205.73,12.1,5.571,327.15,507,36.92873811
2022-03-28 14:00,199.49,13.3,5.571,327.15,479.1,35.80865195
2022-03-28 15:00,122.79,14,5.571,327.15,479.7,22.04092623
2022-03-28 16:00,208,14.7,5.571,327.15,485.4,37.33620535
2022-03-28 17:00,206.01,15.1,5.571,327.15,508,36.97899838
2022-03-28 18:00,205.53,13.9,5.571,327.15,541.2,36.89283791
2022-03-28 19:00,206.78,12.7,5.571,327.15,593.4,37.11721414
2022-03-28 20:00,203,10.8,5.571,327.15,662.8,36.43870041
2022-03-28 21:00,198.55,9.3,5.571,327.15,736.6,35.63992102
2022-03-28 22:00,128.54,8.2,5.571,327.15,750.4,23.0730569
2022-03-28 23:00,205.33,7.5,5.571,327.15,744.9,36.85693771
2022-03-28 0:00,206.42,6.9,5.508,259.75,731.9,37.47639797
2022-03-29 1:00,204.51,5.7,5.508,259.75,715.2,37.12962963
2022-03-29 2:00,204.57,5.2,5.508,259.75,671.4,37.14052288
2022-03-29 3:00,206.58,4.5,5.508,259.75,641.4,37.50544662
2022-03-29 4:00,197.95,4.3,5.508,259.75,615.9,35.93863471
2022-03-29 5:00,126.99,3.8,5.508,259.75,596.8,23.05555556
2022-03-29 6:00,207.72,3.5,5.508,259.75,599.8,37.7124183
2022-03-29 7:00,207.62,3.3,5.508,259.75,618.7,37.69426289
2022-03-29 8:00,203.19,3.5,5.508,259.75,645.3,36.88997821
2022-03-29 9:00,199.86,5.1,5.508,259.75,634,36.28540305
2022-03-29 10:00,208.01,8,5.508,259.75,612.8,37.76506899
2022-03-29 11:00,194.45,10.8,5.508,259.75,579.6,35.30319535
2022-03-29 12:00,197.14,12.5,5.508,259.75,554.2,35.79157589
2022-03-29 13:00,197.34,13.9,5.508,259.75,528.1,35.82788671
2022-03-29 14:00,198.4,14.4,5.508,259.75,503,36.02033406
2022-03-29 15:00,183.14,15.2,5.508,259.75,515,33.24981845
2022-03-29 16:00,182.89,14.8,5.508,259.75,522.7,33.20442992
2022-03-29 17:00,201.78,15.3,5.508,259.75,547.3,36.63398693
2022-03-29 18:00,197.57,14.9,5.508,259.75,584.6,35.86964415
2022-03-29 19:00,187.87,13.9,5.508,259.75,627.2,34.10856935
2022-03-29 20:00,202.41,12.4,5.508,259.75,689.3,36.74836601
2022-03-29 21:00,194.24,11.1,5.508,259.75,758.2,35.26506899
2022-03-29 22:00,185.3,10.5,5.508,259.75,769.6,33.64197531
2022-03-29 23:00,176.54,10,5.508,259.75,755.5,32.05156137
2022-03-29 0:00,196.86,9.4,5.336,253.4,734.1,36.8928036
2022-03-30 1:00,195.27,8.9,5.336,253.4,720.5,36.59482759
2022-03-30 2:00,196.92,8.5,5.336,253.4,672.8,36.90404798
2022-03-30 3:00,193.73,7.9,5.336,253.4,638.1,36.30622189
2022-03-30 4:00,196.5,7.4,5.336,253.4,623.8,36.82533733
2022-03-30 5:00,194.47,7,5.336,253.4,613.4,36.44490255
2022-03-30 6:00,185.62,6.5,5.336,253.4,601.6,34.78635682
2022-03-30 7:00,203.34,6,5.336,253.4,625.9,38.1071964
2022-03-30 8:00,194.71,6.1,5.336,253.4,648.9,36.48988006
2022-03-30 9:00,200.28,8.2,5.336,253.4,635.1,37.53373313
2022-03-30 10:00,200.87,9.7,5.336,253.4,582.1,37.64430285
2022-03-30 11:00,196.59,12.1,5.336,253.4,554.2,36.8422039
2022-03-30 12:00,194.5,13.8,5.336,253.4,521.9,36.45052474
2022-03-30 13:00,183.96,15.5,5.336,253.4,496.8,34.47526237
2022-03-30 14:00,196.47,15.1,5.336,253.4,470.8,36.81971514
2022-03-30 15:00,197.87,13.4,5.336,253.4,482.8,37.08208396
2022-03-30 16:00,197.01,12.9,5.336,253.4,498.1,36.92091454
2022-03-30 17:00,197.81,12.7,5.336,253.4,520.4,37.07083958
2022-03-30 18:00,206.35,12.7,5.336,253.4,561.3,38.67128936
2022-03-30 19:00,205.36,12.4,5.336,253.4,614.6,38.48575712
2022-03-30 20:00,193.09,12.4,5.336,253.4,688.4,36.18628186
2022-03-30 21:00,207.61,11.9,5.336,253.4,767.3,38.90742129
2022-03-30 22:00,207.1,11.6,5.336,253.4,777.8,38.81184408
2022-03-30 23:00,206.27,11.3,5.336,253.4,768.9,38.65629685
2022-03-30 0:00,206.68,11.1,5.605,260,753.9,36.87421945
2022-03-31 1:00,207.14,10.6,5.605,260,738.9,36.95628903
2022-03-31 2:00,195.88,10.2,5.605,260,691.7,34.94736842
2022-03-31 3:00,115.57,10.1,5.605,260,659.2,20.6190901
2022-03-31 4:00,209.39,9.7,5.605,260,636.9,37.35771632
2022-03-31 5:00,206,9.3,5.605,260,624.1,36.7528992
2022-03-31 6:00,205.51,9,5.605,260,620.5,36.66547725
2022-03-31 7:00,206.69,8.8,5.605,260,632.6,36.87600357
2022-03-31 8:00,202.95,8.5,5.605,260,647.8,36.20874219
2022-03-31 9:00,198.55,9,5.605,260,621.5,35.42372881
2022-03-31 10:00,125.47,9.9,5.605,260,575,22.38537021
2022-03-31 11:00,205.55,10.9,5.605,260,543.7,36.67261374
2022-03-31 12:00,199.09,12.3,5.605,260,519,35.52007136
2022-03-31 13:00,197.03,13.1,5.605,260,519.7,35.15254237
2022-03-31 14:00,198.41,13.6,5.605,260,530.8,35.39875112
2022-03-31 15:00,203.74,14.1,5.605,260,574.5,36.34968778
2022-03-31 16:00,197.95,14.4,5.605,260,601.5,35.31668153
2022-03-31 17:00,124.17,14.4,5.605,260,617.8,22.15343443
2022-03-31 18:00,203.6,13.9,5.605,260,642.9,36.32471008
2022-03-31 19:00,206.84,13.2,5.605,260,681.8,36.90276539
2022-03-31 20:00,202.16,12.3,5.605,260,711.7,36.06779661
2022-03-31 21:00,198.63,11.6,5.605,260,745.6,35.43800178
2022-03-31 22:00,206.56,10.5,5.605,260,739.3,36.85280999
2022-03-31 23:00,198.55,9.3,5.605,260,718.8,35.42372881
2022-04-01 0:00,188.44,8.4,5.72,258.75,699.3,32.94405594
2022-04-01 1:00,186.57,7.6,5.72,258.75,683.3,32.61713287
2022-04-01 2:00,198.4,7.1,5.72,258.75,636.8,34.68531469
2022-04-01 3:00,180.98,6.4,5.72,258.75,605.3,31.63986014
2022-04-01 4:00,182.44,5.9,5.72,258.75,588.8,31.8951049
2022-04-01 5:00,190.93,5.5,5.72,258.75,576.7,33.37937063
2022-04-01 6:00,184.8,5,5.72,258.75,580.8,32.30769231
2022-04-01 7:00,181.02,4.7,5.72,258.75,596.8,31.64685315
2022-04-01 8:00,188.16,4.7,5.72,258.75,618.5,32.8951049
2022-04-01 9:00,182.62,6.5,5.72,258.75,626.9,31.92657343
2022-04-01 10:00,185.24,8.5,5.72,258.75,625.1,32.38461538
2022-04-01 11:00,145.02,10.7,5.72,258.75,614.8,25.35314685
2022-04-01 12:00,188.93,11.9,5.72,258.75,624.4,33.02972028
2022-04-01 13:00,186.02,13.2,5.72,258.75,627.4,32.52097902
2022-04-01 14:00,186.57,13.2,5.72,258.75,637.8,32.61713287
2022-04-01 15:00,186.02,14.7,5.72,258.75,662.8,32.52097902
2022-04-01 16:00,193.04,14.6,5.72,258.75,680.6,33.74825175
2022-04-01 17:00,192.55,14.2,5.72,258.75,721.5,33.66258741
2022-04-01 18:00,183.05,13.9,5.72,258.75,753.5,32.00174825
2022-04-01 19:00,197.94,12.4,5.72,258.75,772.7,34.6048951
2022-04-01 20:00,187.21,9.9,5.72,258.75,776.7,32.72902098
2022-04-01 21:00,196.02,8.7,5.72,258.75,782,34.26923077
2022-04-01 22:00,186.86,8.1,5.72,258.75,765.3,32.66783217
2022-04-01 23:00,196.15,7.5,5.72,258.75,736.5,34.29195804
2022-04-02 0:00,188.53,7.3,5.72,258.75,714,32.95979021
2022-04-02 1:00,183.94,6.2,5.72,258.75,683.9,32.15734266
2022-04-02 2:00,195.17,5.7,5.72,258.75,654.5,34.12062937
2022-04-02 3:00,192.31,4.9,5.72,258.75,624.5,33.62062937
2022-04-02 4:00,196.26,4.4,5.72,258.75,599.8,34.31118881
2022-04-02 5:00,195.22,4.2,5.72,258.75,588.8,34.12937063
2022-04-02 6:00,198.94,4.1,5.72,258.75,587,34.77972028
2022-04-02 7:00,200.14,4,5.72,258.75,598.4,34.98951049
2022-04-02 8:00,140.85,4,5.72,258.75,619.4,24.62412587
2022-04-02 9:00,199.3,5.3,5.72,258.75,623.8,34.84265734
2022-04-02 10:00,199.47,7.2,5.72,258.75,622,34.87237762
2022-04-02 11:00,200.04,9.5,5.72,258.75,622.2,34.97202797
2022-04-02 12:00,202.55,11,5.72,258.75,594.4,35.41083916
2022-04-02 13:00,194.23,12.5,5.72,258.75,583.7,33.95629371
2022-04-02 14:00,186.11,13.2,5.72,258.75,576.8,32.53671329
2022-04-02 15:00,110.15,14,5.72,258.75,600,19.25699301
2022-04-02 16:00,194.1,13.7,5.72,258.75,611.7,33.93356643
2022-04-02 17:00,200.72,12.9,5.72,258.75,622.9,35.09090909
2022-04-02 18:00,201.56,12.1,5.72,258.75,639.8,35.23776224
2022-04-02 19:00,205.9,11,5.72,258.75,664.1,35.9965035
2022-04-02 20:00,200.38,9.1,5.72,258.75,692.4,35.03146853
2022-04-02 21:00,153.53,8.1,5.72,258.75,717.3,26.84090909
2022-04-02 22:00,119,7.3,5.72,258.75,709.3,20.8041958
2022-04-02 23:00,196.53,6.8,5.72,258.75,692.8,34.35839161
2022-04-03 0:00,194.56,6.3,5.72,258.75,677,34.01398601
2022-04-03 1:00,185.02,5.7,5.72,258.75,663.7,32.34615385
2022-04-03 2:00,194.49,5.3,5.72,258.75,620.8,34.00174825
2022-04-03 3:00,201.2,4.7,5.72,258.75,588,35.17482517
2022-04-03 4:00,193.07,4.7,5.72,258.75,566,33.7534965
2022-04-03 5:00,119.13,4.5,5.72,258.75,551.8,20.82692308
2022-04-03 6:00,198.49,4,5.72,258.75,550.7,34.70104895
2022-04-03 7:00,204.88,3.8,5.72,258.75,562.3,35.81818182
2022-04-03 8:00,195.42,3.6,5.72,258.75,576.6,34.16433566
2022-04-03 9:00,195.32,5.1,5.72,258.75,592.2,34.14685315
2022-04-03 10:00,201.02,7.4,5.72,258.75,617.9,35.14335664
2022-04-03 11:00,192.58,10,5.72,258.75,638.9,33.66783217
2022-04-03 12:00,190.24,12.4,5.72,258.75,652.2,33.25874126
2022-04-03 13:00,191.35,13.5,5.72,258.75,663.1,33.4527972
2022-04-03 14:00,198.4,15.4,5.72,258.75,651.5,34.68531469
2022-04-03 15:00,180.84,16,5.72,258.75,652.5,31.61538462
2022-04-03 16:00,182.42,16.3,5.72,258.75,632.7,31.89160839
2022-04-03 17:00,194.83,16.8,5.72,258.75,615.2,34.06118881
2022-04-03 18:00,184.8,16,5.72,258.75,603,32.30769231
2022-04-03 19:00,181.02,14.5,5.72,258.75,624.4,31.64685315
2022-04-03 20:00,189.31,11.7,5.72,258.75,673.7,33.09615385
2022-04-03 21:00,186.45,10,5.72,258.75,712.5,32.59615385
2022-04-03 22:00,183.11,9.1,5.72,258.75,704.5,32.01223776
2022-04-03 23:00,145.02,8.4,5.72,258.75,694.7,25.35314685
2022-04-04 0:00,189.91,7.8,5.712,264,682.8,33.24754902
2022-04-04 1:00,186.05,7.3,5.712,264,674.7,32.57177871
