datetime,Won/kwh,temperature,natural gas Price,coal Price,korean LNG Price,ED,SMP/LNG
2022-11-28 2:00,256.09,7.5,7.024,349.4,29.96,709.7,8.547730307
2022-11-28 3:00,256.69,8,7.024,349.4,29.96,662.6,8.567757009
2022-11-28 4:00,248.6,8.5,7.024,349.4,29.96,626.9,8.297730307
2022-11-28 5:00,258.33,8.3,7.024,349.4,29.96,604,8.622496662
2022-11-28 6:00,139.04,8.4,7.024,349.4,29.96,592.8,4.640854473
2022-11-28 7:00,161.12,9.2,7.024,349.4,29.96,593.7,5.377837116
2022-11-28 8:00,251.76,9.4,7.024,349.4,29.96,607.4,8.403204272
2022-11-28 9:00,250.49,9.6,7.024,349.4,29.96,625.1,8.360814419
2022-11-28 10:00,254.13,9.4,7.024,349.4,29.96,633.8,8.482309746
2022-11-28 11:00,274.7,10.2,7.024,349.4,29.96,601.9,9.168891856
2022-11-28 12:00,269.55,11.4,7.024,349.4,29.96,528.4,8.996995995
2022-11-28 13:00,282.47,12.9,7.024,349.4,29.96,475.1,9.42823765
2022-11-28 14:00,165.39,14.3,7.024,349.4,29.96,437.5,5.520360481
2022-11-28 15:00,277.66,14.9,7.024,349.4,29.96,427.6,9.267690254
2022-11-28 16:00,260.15,14.2,7.024,349.4,29.96,462.5,8.683244326
2022-11-28 17:00,263.99,14,7.024,349.4,29.96,514.1,8.81141522
2022-11-28 18:00,270.04,14.2,7.024,349.4,29.96,558,9.013351135
2022-11-28 19:00,272.38,14,7.024,349.4,29.96,614.5,9.091455274
2022-11-28 20:00,264.04,13.4,7.024,349.4,29.96,703.4,8.813084112
2022-11-28 21:00,159.05,13.4,7.024,349.4,29.96,737.5,5.308744993
2022-11-28 22:00,260.31,13.5,7.024,349.4,29.96,738.8,8.68858478
2022-11-28 23:00,274.68,14,7.024,349.4,29.96,728.2,9.168224299
2022-11-28 0:00,264.35,14.9,6.712,379,30.28,716,8.730184941
2022-11-29 1:00,275.48,15,6.712,379,30.28,698.4,9.097754293
2022-11-29 2:00,282.2,15,6.712,379,30.28,680.6,9.319682959
2022-11-29 3:00,278.28,15,6.712,379,30.28,634.6,9.190224571
2022-11-29 4:00,258.84,14.9,6.712,379,30.28,604.3,8.548216645
2022-11-29 5:00,274.42,14.2,6.712,379,30.28,584.5,9.062747688
2022-11-29 6:00,279.81,13.2,6.712,379,30.28,575.9,9.240752972
2022-11-29 7:00,283.18,12.7,6.712,379,30.28,580.4,9.352047556
2022-11-29 8:00,297.72,12.3,6.712,379,30.28,601.3,9.832232497
2022-11-29 9:00,279.2,11.6,6.712,379,30.28,634.4,9.220607662
2022-11-29 10:00,266.65,10,6.712,379,30.28,673.1,8.806142668
2022-11-29 11:00,259.37,9.3,6.712,379,30.28,673.8,8.565719947
2022-11-29 12:00,283.31,8.8,6.712,379,30.28,616.7,9.356340819
2022-11-29 13:00,261.72,8.5,6.712,379,30.28,566.8,8.64332893
2022-11-29 14:00,254.77,8.2,6.712,379,30.28,531.3,8.413804491
2022-11-29 15:00,210.51,7.9,6.712,379,30.28,509.9,6.952113606
2022-11-29 16:00,261.65,8,6.712,379,30.28,524.4,8.641017173
2022-11-29 17:00,264.5,7.1,6.712,379,30.28,551.4,8.735138705
2022-11-29 18:00,265.56,6.5,6.712,379,30.28,598.1,8.77014531
2022-11-29 19:00,252.14,5.3,6.712,379,30.28,670.8,8.326948481
2022-11-29 20:00,251.32,4.3,6.712,379,30.28,745,8.2998679
2022-11-29 21:00,207.52,3.1,6.712,379,30.28,769.3,6.85336856
2022-11-29 22:00,140.69,2,6.712,379,30.28,762.7,4.646301189
2022-11-29 23:00,254.5,1,6.712,379,30.28,748.5,8.404887715
2022-11-29 0:00,257.11,0,7.235,387.4,30.505,728.4,8.428454352
2022-11-30 1:00,260.73,-0.8,7.235,387.4,30.505,703.1,8.547123422
2022-11-30 2:00,274.52,-1.6,7.235,387.4,30.505,681.5,8.999180462
2022-11-30 3:00,271.67,-2.4,7.235,387.4,30.505,630.2,8.905753155
2022-11-30 4:00,256.53,-3.2,7.235,387.4,30.505,596.4,8.409441075
2022-11-30 5:00,162.85,-4.1,7.235,387.4,30.505,571.4,5.338469103
2022-11-30 6:00,252.46,-4.7,7.235,387.4,30.505,561.6,8.276020325
2022-11-30 7:00,262.16,-5.4,7.235,387.4,30.505,559.5,8.594000983
2022-11-30 8:00,263.37,-6,7.235,387.4,30.505,574.9,8.633666612
2022-11-30 9:00,264.81,-6.6,7.235,387.4,30.505,614.7,8.680871988
2022-11-30 10:00,256.51,-6.8,7.235,387.4,30.505,658,8.408785445
2022-11-30 11:00,257.68,-6.6,7.235,387.4,30.505,715.9,8.447139813
2022-11-30 12:00,161.12,-5.8,7.235,387.4,30.505,728.6,5.281757089
2022-11-30 13:00,256.52,-4.8,7.235,387.4,30.505,720.9,8.40911326
2022-11-30 14:00,270.93,-4.7,7.235,387.4,30.505,735.8,8.881494837
2022-11-30 15:00,264.65,-4.2,7.235,387.4,30.505,737.3,8.675626946
2022-11-30 16:00,251.92,-3.4,7.235,387.4,30.505,759.3,8.258318308
2022-11-30 17:00,258.19,-2.7,7.235,387.4,30.505,752.8,8.463858384
2022-11-30 18:00,160.75,-2.8,7.235,387.4,30.505,759,5.26962793
2022-11-30 19:00,251.8,-4.1,7.235,387.4,30.505,776.4,8.254384527
2022-11-30 20:00,252.04,-4.8,7.235,387.4,30.505,809.5,8.26225209
2022-11-30 21:00,271.88,-5.4,7.235,387.4,30.505,817,8.912637273
2022-11-30 22:00,263.27,-5.8,7.235,387.4,30.505,806.3,8.630388461
2022-11-30 23:00,283.38,-6.7,7.235,387.4,30.505,788.5,9.289624652
2022-11-30 0:00,284.66,-7.4,6.93,398.5,33.31,756.6,8.545782047
2022-12-01 1:00,282.47,-7.9,6.93,398.5,33.31,733.4,8.480036025
2022-12-01 2:00,165.39,-8,6.93,398.5,33.31,718.5,4.965175623
2022-12-01 3:00,279.19,-7.7,6.93,398.5,33.31,674.8,8.381567097
2022-12-01 4:00,273.64,-7.5,6.93,398.5,33.31,638.5,8.214950465
2022-12-01 5:00,274.71,-7.7,6.93,398.5,33.31,617.2,8.247072951
2022-12-01 6:00,276.83,-7.9,6.93,398.5,33.31,608.3,8.310717502
2022-12-01 7:00,275.15,-8.1,6.93,398.5,33.31,612.6,8.260282198
2022-12-01 8:00,266.94,-8.4,6.93,398.5,33.31,631.3,8.013809667
2022-12-01 9:00,167.05,-8.9,6.93,398.5,33.31,667.2,5.015010507
2022-12-01 10:00,265.84,-9.3,6.93,398.5,33.31,719.5,7.980786551
2022-12-01 11:00,282.36,-7.9,6.93,398.5,33.31,766.7,8.476733714
2022-12-01 12:00,271.95,-4.8,6.93,398.5,33.31,757.5,8.16421495
2022-12-01 13:00,285.02,-4.1,6.93,398.5,33.31,737.1,8.556589613
2022-12-01 14:00,283.22,-3.4,6.93,398.5,33.31,721.9,8.502551786
2022-12-01 15:00,278.28,-2.7,6.93,398.5,33.31,697.6,8.354247974
2022-12-01 16:00,258.84,-1.5,6.93,398.5,33.31,731.5,7.770639448
2022-12-01 17:00,286.13,-1.6,6.93,398.5,33.31,754.1,8.589912939
2022-12-01 18:00,284.89,-1.3,6.93,398.5,33.31,778.3,8.552686881
2022-12-01 19:00,289.08,-2.6,6.93,398.5,33.31,822.2,8.678474932
2022-12-01 20:00,303.02,-3.4,6.93,398.5,33.31,867.4,9.096967878
2022-12-01 21:00,283.3,-3.8,6.93,398.5,33.31,864.4,8.504953467
2022-12-01 22:00,266.53,-3.9,6.93,398.5,33.31,848.6,8.001501051
2022-12-01 23:00,259,-4.6,6.93,398.5,33.31,822.5,7.77544281
2022-12-01 0:00,283.41,-4.9,6.738,385,33.78,788.6,8.389875666
2022-12-02 1:00,287.79,-5.3,6.738,385,33.78,762.2,8.519538188
2022-12-02 2:00,255.49,-6,6.738,385,33.78,744.5,7.563351095
2022-12-02 3:00,208,-6.6,6.738,385,33.78,691.5,6.157489639
2022-12-02 4:00,268.52,-6.8,6.738,385,33.78,652.8,7.949082297
2022-12-02 5:00,277.02,-6.9,6.738,385,33.78,628.1,8.20071048
2022-12-02 6:00,267.22,-6.8,6.738,385,33.78,618.1,7.910597987
2022-12-02 7:00,267.47,-7.3,6.738,385,33.78,618.9,7.917998816
2022-12-02 8:00,263.7,-7.3,6.738,385,33.78,633,7.806394316
2022-12-02 9:00,204.25,-7.2,6.738,385,33.78,667.5,6.046477205
2022-12-02 10:00,140.45,-7.6,6.738,385,33.78,719.3,4.157785672
2022-12-02 11:00,249.93,-6.3,6.738,385,33.78,767.5,7.398756661
2022-12-02 12:00,264.16,-4.1,6.738,385,33.78,742.8,7.820011841
2022-12-02 13:00,275.5,-2,6.738,385,33.78,744.5,8.15571344
2022-12-02 14:00,280.83,-0.2,6.738,385,33.78,729.4,8.313499112
2022-12-02 15:00,280.32,0.8,6.738,385,33.78,670.2,8.298401421
2022-12-02 16:00,269.81,2.2,6.738,385,33.78,711.2,7.987270574
2022-12-02 17:00,162.64,2.7,6.738,385,33.78,721.1,4.814683245
2022-12-02 18:00,252.43,2.8,6.738,385,33.78,733.7,7.47276495
2022-12-02 19:00,262.67,1.2,6.738,385,33.78,780.9,7.775902901
2022-12-02 20:00,263.37,0.4,6.738,385,33.78,841.8,7.796625222
2022-12-02 21:00,278.96,-0.6,6.738,385,33.78,851.4,8.258140912
2022-12-02 22:00,257.4,-1.5,6.738,385,33.78,838,7.619893428
2022-12-02 23:00,257.66,-1.8,6.738,385,33.78,813,7.62759029
2022-12-02 0:00,161.12,-1.2,6.169,391,31.76,782.8,5.073047859
2022-12-03 1:00,256.52,-0.4,6.169,391,31.76,762.2,8.076826196
2022-12-03 2:00,270.93,-0.3,6.169,391,31.76,751,8.530541562
2022-12-03 3:00,270.93,0,6.169,391,31.76,701.3,8.530541562
2022-12-03 4:00,251.97,0.2,6.169,391,31.76,663,7.933564232
2022-12-03 5:00,270.93,0.5,6.169,391,31.76,634,8.530541562
2022-12-03 6:00,160.82,0.6,6.169,391,31.76,619.6,5.063602015
2022-12-03 7:00,251.77,0.3,6.169,391,31.76,619.8,7.927267003
2022-12-03 8:00,270.93,0.2,6.169,391,31.76,638.6,8.530541562
2022-12-03 9:00,271.89,-0.2,6.169,391,31.76,670.6,8.560768262
2022-12-03 10:00,263.29,-0.1,6.169,391,31.76,719.8,8.289987406
2022-12-03 11:00,283.38,0,6.169,391,31.76,731.8,8.922544081
2022-12-03 12:00,284.98,0.4,6.169,391,31.76,713,8.972921914
2022-12-03 13:00,277.99,1.6,6.169,391,31.76,691.3,8.752833753
2022-12-03 14:00,233,2.7,6.169,391,31.76,615,7.33627204
2022-12-03 15:00,279.19,5.9,6.169,391,31.76,577,8.790617128
2022-12-03 16:00,277.31,6.4,6.169,391,31.76,599.9,8.731423174
2022-12-03 17:00,287.66,6.7,6.169,391,31.76,665.8,9.057304786
2022-12-03 18:00,283.77,6.2,6.169,391,31.76,703.3,8.934823678
2022-12-03 19:00,283.92,5.2,6.169,391,31.76,764.7,8.939546599
2022-12-03 20:00,267.5,4.1,6.169,391,31.76,823.2,8.422544081
2022-12-03 21:00,233,3.8,6.169,391,31.76,830.2,7.33627204
2022-12-03 22:00,279.39,3.6,6.169,391,31.76,819.2,8.796914358
2022-12-03 23:00,284.94,2.7,6.169,391,31.76,806.9,8.971662469
2022-12-03 0:00,276.94,1.8,6.169,391,31.76,779.3,8.7197733
2022-12-04 1:00,296.57,0.7,6.169,391,31.76,762.1,9.337846348
2022-12-04 2:00,283.18,-0.2,6.169,391,31.76,750.2,8.916246851
2022-12-04 3:00,274.17,-1.3,6.169,391,31.76,698.9,8.632556675
2022-12-04 4:00,258.8,-2.1,6.169,391,31.76,658.3,8.14861461
2022-12-04 5:00,286.11,-2.6,6.169,391,31.76,629.1,9.008501259
2022-12-04 6:00,284.68,-3,6.169,391,31.76,614.6,8.963476071
2022-12-04 7:00,289.35,-3.5,6.169,391,31.76,615.2,9.110516373
2022-12-04 8:00,302.22,-4.1,6.169,391,31.76,630.9,9.515743073
2022-12-04 9:00,283.02,-4.5,6.169,391,31.76,654.1,8.911209068
2022-12-04 10:00,266.51,-4.6,6.169,391,31.76,680.1,8.391372796
2022-12-04 11:00,258.92,-4.4,6.169,391,31.76,708.2,8.152392947
2022-12-04 12:00,283.41,-3.7,6.169,391,31.76,614.5,8.923488665
2022-12-04 13:00,283.71,-3.2,6.169,391,31.76,543.2,8.932934509
2022-12-04 14:00,255.69,-2.9,6.169,391,31.76,509.4,8.050692695
2022-12-04 15:00,207.59,-2,6.169,391,31.76,504.5,6.536209068
2022-12-04 16:00,279.94,-1.7,6.169,391,31.76,509.4,8.814231738
2022-12-04 17:00,250.97,-1.7,6.169,391,31.76,527.6,7.902078086
2022-12-04 18:00,277.01,-2.2,6.169,391,31.76,597.9,8.72197733
2022-12-04 19:00,279.06,-2.7,6.169,391,31.76,684,8.786523929
2022-12-04 20:00,274.82,-3,6.169,391,31.76,764.1,8.65302267
2022-12-04 21:00,203.87,-3.3,6.169,391,31.76,789.3,6.419080605
2022-12-04 22:00,140.69,-3.6,6.169,391,31.76,779.5,4.429785894
2022-12-04 23:00,250.05,-4,6.169,391,31.76,769.5,7.873110831
2022-12-04 0:00,270.93,-4.3,6.169,391,31.76,751.8,8.530541562
2022-12-05 1:00,274.92,-4.8,6.169,391,31.76,738.4,8.656171285
2022-12-05 2:00,274.32,-5.2,6.169,391,31.76,727.3,8.637279597
2022-12-05 3:00,280.31,-5.4,6.169,391,31.76,682.4,8.825881612
2022-12-05 4:00,249.81,-5.6,6.169,391,31.76,646.5,7.865554156
2022-12-05 5:00,162.35,-5.7,6.169,391,31.76,619.7,5.111775819
2022-12-05 6:00,252.47,-5.6,6.169,391,31.76,609.9,7.949307305
2022-12-05 7:00,279.61,-5.5,6.169,391,31.76,613.1,8.80384131
2022-12-05 8:00,279.64,-5.7,6.169,391,31.76,627.4,8.804785894
2022-12-05 9:00,278.96,-6.5,6.169,391,31.76,643.1,8.783375315
2022-12-05 10:00,277.49,-7,6.169,391,31.76,652.2,8.73709068
2022-12-05 11:00,250.92,-6.3,6.169,391,31.76,635.2,7.900503778
2022-12-05 12:00,161.12,-4.1,6.169,391,31.76,585.5,5.073047859
2022-12-05 13:00,256.74,-3.1,6.169,391,31.76,555.1,8.083753149
2022-12-05 14:00,270.93,-2.5,6.169,391,31.76,546.5,8.530541562
2022-12-05 15:00,270.93,-0.4,6.169,391,31.76,512,8.530541562
2022-12-05 16:00,253.61,0.6,6.169,391,31.76,498.4,7.985201511
2022-12-05 17:00,280.03,1.8,6.169,391,31.76,508.6,8.817065491
2022-12-05 18:00,256.68,1.5,6.169,391,31.76,557.4,8.08186398
2022-12-05 19:00,251.92,0,6.169,391,31.76,658.6,7.931989924
2022-12-05 20:00,255.2,-1,6.169,391,31.76,749.1,8.035264484
2022-12-05 21:00,271.88,-1.7,6.169,391,31.76,790.1,8.560453401
2022-12-05 22:00,263.27,-2.2,6.169,391,31.76,791.3,8.289357683
2022-12-05 23:00,295.33,-2.6,6.169,391,31.76,777,9.298803526
2022-12-05 0:00,299.41,-2.9,5.484,400.5,33.185,759.3,9.022449902
2022-12-06 1:00,264.85,-3,5.484,400.5,33.185,737.5,7.981015519
2022-12-06 2:00,233,-3.1,5.484,400.5,33.185,721.4,7.021244538
2022-12-06 3:00,280.59,-3.4,5.484,400.5,33.185,675.1,8.455326202
2022-12-06 4:00,290,-3.6,5.484,400.5,33.185,643.2,8.738888052
2022-12-06 5:00,287.66,-3.8,5.484,400.5,33.185,618.4,8.668374265
2022-12-06 6:00,285.66,-3.1,5.484,400.5,33.185,607.3,8.608106072
2022-12-06 7:00,288.88,-2.5,5.484,400.5,33.185,613.3,8.705137863
2022-12-06 8:00,267.29,-2.3,5.484,400.5,33.185,632,8.054542715
2022-12-06 9:00,238.76,-2.1,5.484,400.5,33.185,665.5,7.194816935
2022-12-06 10:00,282.93,-1.9,5.484,400.5,33.185,715.7,8.525839988
2022-12-06 11:00,294.03,-1.6,5.484,400.5,33.185,715.2,8.860328462
2022-12-06 12:00,283.56,-1,5.484,400.5,33.185,644.5,8.544824469
2022-12-06 13:00,296.57,0,5.484,400.5,33.185,600.5,8.936869067
2022-12-06 14:00,295.31,2.8,5.484,400.5,33.185,568.6,8.898900105
2022-12-06 15:00,263.88,3.8,5.484,400.5,33.185,546.6,7.951785445
2022-12-06 16:00,258.87,5.3,5.484,400.5,33.185,580.2,7.800813621
2022-12-06 17:00,286.13,4.5,5.484,400.5,33.185,638.2,8.622269097
2022-12-06 18:00,285.26,4.8,5.484,400.5,33.185,666.8,8.596052433
2022-12-06 19:00,294.3,3.6,5.484,400.5,33.185,728.6,8.868464668
2022-12-06 20:00,295.78,2.9,5.484,400.5,33.185,794.2,8.913063131
2022-12-06 21:00,283.02,2.8,5.484,400.5,33.185,818,8.528552057
2022-12-06 22:00,266.5,2.9,5.484,400.5,33.185,812.3,8.030736779
2022-12-06 23:00,258.1,2.5,5.484,400.5,33.185,797.6,7.777610366
2022-12-06 0:00,283.41,2.2,5.378,408.8,32.845,777,8.62871061
2022-12-07 1:00,279.31,2.1,5.378,408.8,32.845,758.3,8.503881869
2022-12-07 2:00,253.39,2.1,5.378,408.8,32.845,743,7.714720658
2022-12-07 3:00,210.51,2.4,5.378,408.8,32.845,694.6,6.409194702
2022-12-07 4:00,279.94,3.4,5.378,408.8,32.845,657.6,8.523062871
2022-12-07 5:00,281.79,3.3,5.378,408.8,32.845,636.4,8.579388035
2022-12-07 6:00,277.01,3.4,5.378,408.8,32.845,625.8,8.43385599
2022-12-07 7:00,279.07,3.4,5.378,408.8,32.845,627.4,8.496574821
2022-12-07 8:00,278.42,3,5.378,408.8,32.845,647.7,8.476784899
2022-12-07 9:00,204.25,2.2,5.378,408.8,32.845,682.6,6.218602527
2022-12-07 10:00,201.43,1.3,5.378,408.8,32.845,728.5,6.13274471
2022-12-07 11:00,262.39,1.9,5.378,408.8,32.845,720.5,7.988734967
2022-12-07 12:00,270.93,4.9,5.378,408.8,32.845,645,8.248744101
2022-12-07 13:00,281.87,6.7,5.378,408.8,32.845,595.7,8.581823717
2022-12-07 14:00,274.34,8.5,5.378,408.8,32.845,568.4,8.352565078
2022-12-07 15:00,280.33,8.6,5.378,408.8,32.845,544.7,8.534936824
2022-12-07 16:00,249.48,8.4,5.378,408.8,32.845,553.9,7.595676663
2022-12-07 17:00,206.72,8.7,5.378,408.8,32.845,539.2,6.293804232
2022-12-07 18:00,282.29,8.5,5.378,408.8,32.845,623.5,8.594611052
2022-12-07 19:00,279.62,7.1,5.378,408.8,32.845,715.2,8.51332014
2022-12-07 20:00,279.65,6.2,5.378,408.8,32.845,801.6,8.514233521
2022-12-07 21:00,281.79,5.6,5.378,408.8,32.845,828.8,8.579388035
2022-12-07 22:00,277.5,5.1,5.378,408.8,32.845,824.6,8.448774547
2022-12-07 23:00,250.52,4.5,5.378,408.8,32.845,803.3,7.627340539
2022-12-07 0:00,245.41,4.1,5.617,405.65,33.35,777.9,7.35862069
2022-12-08 1:00,282.92,3.7,5.617,405.65,33.35,759.1,8.483358321
2022-12-08 2:00,279.44,2.9,5.617,405.65,33.35,743.5,8.379010495
2022-12-08 3:00,270.93,2.3,5.617,405.65,33.35,694.9,8.123838081
2022-12-08 4:00,270.93,1.6,5.617,405.65,33.35,661.6,8.123838081
2022-12-08 5:00,270.93,1.4,5.617,405.65,33.35,638.1,8.123838081
2022-12-08 6:00,162.99,1.3,5.617,405.65,33.35,629.7,4.887256372
2022-12-08 7:00,244.42,1,5.617,405.65,33.35,631.4,7.328935532
2022-12-08 8:00,260.71,1.1,5.617,405.65,33.35,649.8,7.817391304
2022-12-08 9:00,275.54,0.6,5.617,405.65,33.35,683.1,8.262068966
2022-12-08 10:00,274,0.3,5.617,405.65,33.35,728.7,8.215892054
2022-12-08 11:00,299.12,0.8,5.617,405.65,33.35,733.1,8.969115442
2022-12-08 12:00,300.91,3.1,5.617,405.65,33.35,662.1,9.022788606
2022-12-08 13:00,265.34,6,5.617,405.65,33.35,616.7,7.956221889
2022-12-08 14:00,249.58,7.3,5.617,405.65,33.35,581.6,7.483658171
2022-12-08 15:00,281.64,8.8,5.617,405.65,33.35,538.6,8.444977511
2022-12-08 16:00,297.09,8.7,5.617,405.65,33.35,556.1,8.908245877
2022-12-08 17:00,299.21,8.1,5.617,405.65,33.35,569.9,8.971814093
2022-12-08 18:00,285.2,8.1,5.617,405.65,33.35,624,8.551724138
2022-12-08 19:00,294.09,7,5.617,405.65,33.35,713.1,8.818290855
2022-12-08 20:00,267.31,5.6,5.617,405.65,33.35,803,8.015292354
2022-12-08 21:00,238.76,4.8,5.617,405.65,33.35,834.9,7.15922039
2022-12-08 22:00,284.89,4,5.617,405.65,33.35,825.8,8.542428786
2022-12-08 23:00,294.3,3.5,5.617,405.65,33.35,802.6,8.824587706
2022-12-08 0:00,300,3.2,5.82,395.5,34.295,773.3,8.74763085
2022-12-09 1:00,309.01,2.5,5.82,395.5,34.295,749.5,9.010351363
2022-12-09 2:00,306.27,2,5.82,395.5,34.295,729.7,8.930456335
2022-12-09 3:00,266.61,1.7,5.82,395.5,34.295,675.3,7.774019536
2022-12-09 4:00,268.47,1.3,5.82,395.5,34.295,636.7,7.828254848
2022-12-09 5:00,294.88,1,5.82,395.5,34.295,619.3,8.59833795
2022-12-09 6:00,288.8,1,5.82,395.5,34.295,614.2,8.421052632
2022-12-09 7:00,288.44,1.7,5.82,395.5,34.295,612.4,8.410555475
2022-12-09 8:00,295.78,2.3,5.82,395.5,34.295,629,8.624580843
2022-12-09 9:00,294.3,2.8,5.82,395.5,34.295,665.6,8.581425864
2022-12-09 10:00,266.51,2.8,5.82,395.5,34.295,709.4,7.771103659
2022-12-09 11:00,259.01,3.2,5.82,395.5,34.295,726.1,7.552412888
2022-12-09 12:00,296.16,4.3,5.82,395.5,34.295,712.8,8.635661175
2022-12-09 13:00,279.23,5.3,5.82,395.5,34.295,694.2,8.142003207
2022-12-09 14:00,254.62,6.7,5.82,395.5,34.295,691.6,7.42440589
2022-12-09 15:00,257.69,9.3,5.82,395.5,34.295,673.4,7.513923312
2022-12-09 16:00,282.75,10.1,5.82,395.5,34.295,683.1,8.244642076
2022-12-09 17:00,281.81,9.9,5.82,395.5,34.295,659.8,8.217232833
2022-12-09 18:00,276.9,9.1,5.82,395.5,34.295,660.1,8.074063275
2022-12-09 19:00,281.89,7.7,5.82,395.5,34.295,735.6,8.219565534
2022-12-09 20:00,278.44,6.5,5.82,395.5,34.295,798.6,8.11896778
2022-12-09 21:00,250.02,5.8,5.82,395.5,34.295,809.4,7.29027555
2022-12-09 22:00,245.41,5,5.82,395.5,34.295,798.6,7.155853623
2022-12-09 23:00,281.62,4,5.82,395.5,34.295,782.7,8.211692667
2022-12-09 0:00,270.93,3.9,6.082,402.5,33.365,755.8,8.120185823
2022-12-10 1:00,281.95,2.8,6.082,402.5,33.365,741.3,8.450472052
2022-12-10 2:00,269.44,2.1,6.082,402.5,33.365,731.8,8.075528248
2022-12-10 3:00,263.88,1.7,6.082,402.5,33.365,682.1,7.908886558
2022-12-10 4:00,249.14,1.1,6.082,402.5,33.365,645.7,7.467106249
2022-12-10 5:00,214.07,0.6,6.082,402.5,33.365,622,6.416004795
2022-12-10 6:00,282.29,0.4,6.082,402.5,33.365,607,8.460662371
2022-12-10 7:00,279.62,0.3,6.082,402.5,33.365,609.2,8.380638394
2022-12-10 8:00,279.66,-0.1,6.082,402.5,33.365,631.5,8.381837255
2022-12-10 9:00,281.71,-0.3,6.082,402.5,33.365,664,8.443278885
2022-12-10 10:00,277.5,-0.6,6.082,402.5,33.365,700.7,8.317098756
2022-12-10 11:00,248.9,0.3,6.082,402.5,33.365,712.9,7.459913083
2022-12-10 12:00,269.89,1.4,6.082,402.5,33.365,655,8.089015435
2022-12-10 13:00,282.92,2.7,6.082,402.5,33.365,624.4,8.479544433
2022-12-10 14:00,278.17,5.7,6.082,402.5,33.365,591.8,8.337179679
2022-12-10 15:00,264.52,6.4,6.082,402.5,33.365,554.7,7.928068335
2022-12-10 16:00,269.5,6.1,6.082,402.5,33.365,567.2,8.07732654
2022-12-10 17:00,252.95,5.8,6.082,402.5,33.365,596.7,7.581297767
2022-12-10 18:00,256.76,5.8,6.082,402.5,33.365,638.4,7.695489285
2022-12-10 19:00,269.89,4.7,6.082,402.5,33.365,707.8,8.089015435
2022-12-10 20:00,260.71,3.7,6.082,402.5,33.365,778.4,7.813876817
2022-12-10 21:00,271.91,3.1,6.082,402.5,33.365,797.6,8.14955792
2022-12-10 22:00,273.15,2.7,6.082,402.5,33.365,790.5,8.186722614
2022-12-10 23:00,295.39,2.6,6.082,402.5,33.365,774.7,8.853289375
2022-12-10 0:00,299.41,2.4,6.082,402.5,33.365,755.4,8.973774914
2022-12-11 1:00,264.74,1.7,6.082,402.5,33.365,739.4,7.934662071
2022-12-11 2:00,257.75,2,6.082,402.5,33.365,729.6,7.725161097
2022-12-11 3:00,281.32,0.9,6.082,402.5,33.365,680.3,8.43158999
2022-12-11 4:00,290,0.2,6.082,402.5,33.365,643.3,8.691742844
2022-12-11 5:00,289.85,-0.1,6.082,402.5,33.365,617.8,8.687247115
2022-12-11 6:00,284.41,-0.6,6.082,402.5,33.365,603.9,8.524202008
2022-12-11 7:00,291.8,-1.1,6.082,402.5,33.365,607.3,8.745691593
2022-12-11 8:00,267.33,-1.3,6.082,402.5,33.365,620.9,8.012288326
2022-12-11 9:00,274.76,-1.5,6.082,402.5,33.365,641,8.234976772
2022-12-11 10:00,284.89,-1.5,6.082,402.5,33.365,661.8,8.538588341
2022-12-11 11:00,284.62,-1,6.082,402.5,33.365,676.5,8.530496029
2022-12-11 12:00,285.49,0.9,6.082,402.5,33.365,660,8.556571257
2022-12-11 13:00,285.02,3.4,6.082,402.5,33.365,641.2,8.54248464
2022-12-11 14:00,306.33,4.5,6.082,402.5,33.365,599.4,9.181177881
2022-12-11 15:00,264.29,5.5,6.082,402.5,33.365,569.3,7.921174884
2022-12-11 16:00,262.08,6,6.082,402.5,33.365,559.2,7.854937809
2022-12-11 17:00,286.13,6.1,6.082,402.5,33.365,568.9,8.575753035
2022-12-11 18:00,285.26,6.7,6.082,402.5,33.365,594.4,8.549677806
2022-12-11 19:00,285.98,4.7,6.082,402.5,33.365,665.5,8.571257306
2022-12-11 20:00,295.78,3.4,6.082,402.5,33.365,749,8.864978271
2022-12-11 21:00,294.1,2.5,6.082,402.5,33.365,778.6,8.814626105
2022-12-11 22:00,267.2,2.1,6.082,402.5,33.365,774,8.008392028
2022-12-11 23:00,263.52,0.9,6.082,402.5,33.365,765,7.898096808
2022-12-11 0:00,283.41,0.5,6.082,402.5,33.365,748.3,8.494230481
2022-12-12 1:00,276.39,0.1,6.082,402.5,33.365,733.2,8.283830361
2022-12-12 2:00,261.22,-0.1,6.082,402.5,33.365,718.8,7.829162296
2022-12-12 3:00,283.37,-0.5,6.082,402.5,33.365,673.6,8.49303162
2022-12-12 4:00,282.65,-0.9,6.082,402.5,33.365,635.3,8.47145212
2022-12-12 5:00,265.06,-1.7,6.082,402.5,33.365,615.7,7.94425296
2022-12-12 6:00,277.03,-2,6.082,402.5,33.365,608.2,8.303012138
2022-12-12 7:00,282.08,-1.8,6.082,402.5,33.365,604.3,8.45436835
2022-12-12 8:00,278.44,-1.5,6.082,402.5,33.365,621.5,8.345271992
2022-12-12 9:00,269.81,-1.2,6.082,402.5,33.365,638.3,8.086617713
2022-12-12 10:00,255.39,-0.9,6.082,402.5,33.365,649.7,7.654428293
2022-12-12 11:00,282.22,-0.2,6.082,402.5,33.365,658.7,8.458564364
